               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.068119,            0.013363,           0.0054352,             0.82488,             0.32921,             0.43508,             0.18437,            0.075516,            0.010257,            0.013416,            0.005644,            0.005644,            0.005644
                  24,            0.064204,            0.013092,           0.0063197,             0.54581,              0.3913,             0.38603,             0.16909,              0.0745,           0.0099895,            0.020681,            0.005446,            0.005446,            0.005446
                  25,             0.06702,            0.012905,           0.0055261,             0.45253,             0.42382,             0.38717,             0.16421,            0.075456,           0.0098014,            0.019698,            0.005248,            0.005248,            0.005248
                  26,            0.060608,            0.012472,           0.0052695,             0.49341,             0.48745,             0.44945,             0.17609,            0.068646,           0.0099275,            0.019645,             0.00505,             0.00505,             0.00505
                  27,            0.064329,            0.011672,           0.0048993,             0.65599,             0.43733,             0.47914,             0.20769,             0.06579,            0.010306,            0.023237,            0.004852,            0.004852,            0.004852
                  28,            0.059089,            0.012174,           0.0046908,             0.56044,             0.44409,             0.43488,              0.1589,            0.067399,           0.0097335,            0.018408,            0.004654,            0.004654,            0.004654
                  29,            0.056361,            0.012997,           0.0051007,             0.51047,             0.46859,             0.44951,              0.1918,            0.064451,           0.0098846,             0.02335,            0.004456,            0.004456,            0.004456
                  30,            0.058235,            0.012374,           0.0034538,             0.62571,             0.48294,             0.48608,              0.1788,            0.061261,           0.0098991,            0.020457,            0.004258,            0.004258,            0.004258
                  31,            0.063215,            0.012715,            0.004407,             0.62715,              0.4576,             0.47035,             0.22116,            0.060054,           0.0098067,            0.022286,             0.00406,             0.00406,             0.00406
                  32,             0.05538,            0.011936,           0.0031017,             0.66026,             0.41535,             0.46401,             0.20377,            0.065354,            0.010074,            0.018874,            0.003862,            0.003862,            0.003862
                  33,            0.058526,            0.012569,           0.0064094,             0.67941,             0.40735,             0.48153,             0.20432,            0.061707,            0.010096,            0.013888,            0.003664,            0.003664,            0.003664
                  34,            0.056887,            0.012277,           0.0033586,             0.63779,             0.47298,             0.50563,             0.23638,            0.063287,           0.0099673,            0.012105,            0.003466,            0.003466,            0.003466
                  35,            0.058114,            0.011835,           0.0031174,             0.60259,             0.46859,             0.48062,             0.21415,            0.062362,           0.0099638,            0.014367,            0.003268,            0.003268,            0.003268
                  36,            0.056106,             0.01062,           0.0031948,             0.57501,             0.46526,             0.47829,             0.22935,            0.060398,            0.009777,            0.016116,             0.00307,             0.00307,             0.00307
                  37,            0.056682,            0.012016,           0.0042015,             0.74135,             0.37094,             0.44399,             0.20537,            0.059763,            0.010476,            0.017171,            0.002872,            0.002872,            0.002872
                  38,            0.054894,            0.012478,           0.0032223,             0.62954,             0.49354,             0.48374,             0.23156,            0.062037,            0.010306,            0.016239,            0.002674,            0.002674,            0.002674
                  39,            0.053787,             0.01247,           0.0032436,             0.61014,             0.51457,             0.50807,             0.22678,            0.062279,           0.0099787,            0.011364,            0.002476,            0.002476,            0.002476
                  40,            0.053421,            0.011411,           0.0036036,             0.61567,             0.49503,             0.47493,             0.21675,            0.062874,           0.0099793,            0.012606,            0.002278,            0.002278,            0.002278
                  41,            0.052792,            0.011761,           0.0029138,             0.64957,             0.45805,             0.45541,             0.19467,            0.061712,           0.0099491,             0.01525,             0.00208,             0.00208,             0.00208
                  42,            0.050817,            0.011683,           0.0022505,             0.62148,             0.49777,             0.46583,             0.20258,            0.061777,           0.0097816,            0.015892,            0.001882,            0.001882,            0.001882
                  43,            0.048406,             0.01131,           0.0018683,             0.65661,              0.5248,             0.51553,             0.23857,            0.060596,           0.0095695,            0.016905,            0.001684,            0.001684,            0.001684
                  44,            0.049527,            0.011308,           0.0023684,             0.66816,             0.51804,             0.53033,             0.24293,            0.057664,           0.0095572,            0.016544,            0.001486,            0.001486,            0.001486
                  45,            0.049015,            0.011669,           0.0024562,             0.61817,             0.53579,             0.53101,             0.25252,            0.055125,           0.0093843,            0.014775,            0.001288,            0.001288,            0.001288
                  46,            0.050281,            0.011355,           0.0026443,             0.64549,             0.53705,             0.54424,             0.24855,            0.053247,           0.0092932,            0.014383,             0.00109,             0.00109,             0.00109
                  47,            0.049537,            0.011972,           0.0017215,              0.6588,             0.49982,             0.54715,             0.25032,            0.056013,           0.0092509,            0.015047,            0.000892,            0.000892,            0.000892
                  48,            0.049356,            0.010448,           0.0024521,             0.60174,             0.56705,             0.56071,             0.26105,            0.055136,           0.0092842,            0.015375,            0.000694,            0.000694,            0.000694
                  49,            0.049007,             0.01053,           0.0015669,             0.62714,             0.54507,             0.55631,             0.25732,             0.05419,            0.009314,            0.015303,            0.000496,            0.000496,            0.000496
