               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.071563,            0.014188,           0.0082237,             0.21619,             0.13224,            0.055647,            0.016957,               0.106,            0.044921,            0.079458,            0.009472,            0.009472,            0.009472
                  18,            0.074597,            0.013138,           0.0083332,             0.27303,             0.14791,             0.12445,             0.04134,            0.094429,            0.015984,            0.036225,            0.009439,            0.009439,            0.009439
                  19,            0.072203,              0.0142,           0.0057364,             0.25406,             0.17575,             0.13345,            0.036945,            0.088669,             0.01799,            0.045169,            0.009406,            0.009406,            0.009406
                  20,             0.06929,            0.013142,           0.0051355,               0.469,             0.25943,             0.24594,            0.099959,            0.076135,            0.011876,           0.0044034,            0.009373,            0.009373,            0.009373
                  21,            0.068878,            0.012722,           0.0047101,             0.40605,             0.23151,             0.27118,            0.089856,            0.079069,            0.013738,           0.0095239,             0.00934,             0.00934,             0.00934
                  22,            0.069055,            0.012727,           0.0047938,            0.081875,            0.043956,            0.024931,           0.0063761,             0.11431,            0.011966,            0.038802,            0.009307,            0.009307,            0.009307
                  23,            0.077885,              0.0124,           0.0055669,             0.40409,             0.16268,             0.14416,            0.053278,            0.097692,            0.012402,            0.018181,            0.009274,            0.009274,            0.009274
                  24,            0.069337,            0.012891,           0.0062653,             0.27528,             0.25283,             0.18652,            0.058665,            0.086243,            0.016546,            0.029417,            0.009241,            0.009241,            0.009241
                  25,            0.069518,            0.012184,           0.0074156,             0.47719,             0.32039,             0.31248,             0.12076,            0.071159,            0.013343,            0.007414,            0.009208,            0.009208,            0.009208
                  26,            0.067891,            0.012152,           0.0059808,             0.32442,             0.30843,             0.26399,            0.096526,             0.06879,            0.014402,            0.013242,            0.009175,            0.009175,            0.009175
                  27,            0.068386,            0.011648,           0.0071952,             0.35484,              0.2797,             0.25316,             0.11299,            0.072314,            0.012899,            0.035435,            0.009142,            0.009142,            0.009142
                  28,            0.066835,            0.011923,           0.0045725,             0.37043,             0.25478,             0.21187,            0.081457,            0.071765,            0.019037,            0.050369,            0.009109,            0.009109,            0.009109
                  29,            0.068147,            0.012501,           0.0048326,             0.33123,              0.2223,             0.23332,            0.099257,            0.083561,            0.012159,             0.08196,            0.009076,            0.009076,            0.009076
                  30,            0.066321,             0.01296,           0.0044589,             0.38497,             0.35031,             0.25586,             0.09088,            0.083106,            0.009479,            0.081634,            0.009043,            0.009043,            0.009043
                  31,             0.06772,            0.012887,           0.0052319,             0.32563,             0.35068,             0.26164,            0.094812,            0.088906,            0.009684,             0.04688,             0.00901,             0.00901,             0.00901
                  32,            0.063275,             0.01169,           0.0048863,             0.46733,             0.37014,             0.33685,             0.11443,            0.078179,            0.010229,            0.032484,            0.008977,            0.008977,            0.008977
                  33,            0.066125,            0.012391,           0.0045268,             0.41578,             0.39887,             0.34654,             0.13745,            0.069538,            0.010725,           0.0068872,            0.008944,            0.008944,            0.008944
                  34,            0.061051,            0.012632,           0.0062401,             0.36448,             0.37481,             0.29822,             0.10034,             0.06548,            0.011487,             0.01431,            0.008911,            0.008911,            0.008911
                  35,             0.06152,            0.012583,           0.0053404,             0.66262,             0.41832,             0.44241,              0.1652,            0.061255,            0.010874,           0.0060359,            0.008878,            0.008878,            0.008878
                  36,             0.06322,             0.01111,           0.0045131,             0.50491,             0.29923,             0.27072,            0.096904,            0.063906,            0.012019,            0.023378,            0.008845,            0.008845,            0.008845
                  37,            0.063647,             0.01325,           0.0040107,                0.57,             0.41049,             0.43068,             0.17814,            0.065548,            0.010793,           0.0051236,            0.008812,            0.008812,            0.008812
                  38,            0.060313,            0.012349,           0.0035561,             0.44483,             0.38356,             0.34983,             0.15474,            0.069149,            0.011366,           0.0085243,            0.008779,            0.008779,            0.008779
                  39,            0.064353,             0.01226,           0.0035215,             0.51521,             0.33888,             0.38599,             0.16338,            0.062185,            0.010729,           0.0095674,            0.008746,            0.008746,            0.008746
                  40,              0.0576,            0.011615,           0.0043109,             0.40653,             0.30004,             0.27318,            0.098126,            0.065639,            0.010639,            0.015677,            0.008713,            0.008713,            0.008713
                  41,            0.060337,            0.012141,           0.0038237,             0.31609,             0.33888,             0.24213,            0.095633,            0.065945,            0.012647,            0.010796,             0.00868,             0.00868,             0.00868
                  42,            0.060709,            0.011652,           0.0045432,             0.43319,             0.38538,             0.37669,             0.14657,            0.061808,            0.011627,           0.0087008,            0.008647,            0.008647,            0.008647
                  43,            0.058299,            0.011313,            0.002705,             0.61002,              0.3976,             0.43349,             0.19899,            0.056507,            0.010342,            0.010458,            0.008614,            0.008614,            0.008614
                  44,            0.056493,            0.011702,           0.0028903,             0.48469,             0.46265,             0.43531,             0.17621,             0.05837,            0.010461,            0.011053,            0.008581,            0.008581,            0.008581
                  45,            0.062532,             0.01197,           0.0028513,             0.35752,             0.47951,             0.39846,             0.18422,            0.059396,            0.010893,            0.017421,            0.008548,            0.008548,            0.008548
                  46,            0.056309,             0.01165,           0.0036434,             0.46676,             0.43982,             0.46233,             0.21031,            0.055985,            0.010632,           0.0081729,            0.008515,            0.008515,            0.008515
                  47,            0.057838,            0.012034,           0.0025922,             0.56823,             0.42887,              0.4673,             0.21393,            0.056806,            0.010393,           0.0082491,            0.008482,            0.008482,            0.008482
                  48,            0.055818,            0.010831,           0.0027014,             0.59595,             0.46688,             0.46656,             0.20446,             0.05948,            0.010133,           0.0078063,            0.008449,            0.008449,            0.008449
                  49,            0.058166,            0.010602,             0.00387,             0.51002,             0.47661,             0.42399,              0.1862,            0.057512,            0.010295,            0.016075,            0.008416,            0.008416,            0.008416
                  50,             0.05739,            0.011888,           0.0040193,             0.57389,             0.46195,             0.44272,             0.21159,            0.060687,            0.010656,            0.013136,            0.008383,            0.008383,            0.008383
                  51,            0.055766,            0.011391,           0.0029604,             0.61805,             0.43273,              0.4392,             0.20322,            0.064674,            0.011057,            0.013652,             0.00835,             0.00835,             0.00835
                  52,            0.058766,            0.011422,           0.0045391,             0.61716,             0.47735,              0.4917,             0.20983,             0.05891,            0.011472,            0.006199,            0.008317,            0.008317,            0.008317
                  53,             0.05479,            0.011462,           0.0038073,             0.54379,             0.39174,             0.39195,             0.15981,            0.071312,            0.010845,           0.0092222,            0.008284,            0.008284,            0.008284
                  54,            0.058268,            0.011475,           0.0029096,             0.55781,             0.36585,             0.38979,             0.16667,            0.064414,            0.010302,           0.0094247,            0.008251,            0.008251,            0.008251
                  55,            0.055997,            0.010956,            0.003054,             0.64055,             0.49645,             0.49598,             0.19539,            0.060624,            0.010068,           0.0085356,            0.008218,            0.008218,            0.008218
                  56,            0.057979,            0.010885,           0.0026863,             0.65536,             0.37184,             0.39415,             0.15783,            0.063282,             0.01025,            0.013518,            0.008185,            0.008185,            0.008185
                  57,            0.056829,            0.011628,           0.0026946,             0.73077,             0.39355,             0.48886,             0.21575,            0.056975,            0.010097,           0.0078977,            0.008152,            0.008152,            0.008152
                  58,            0.053539,             0.01107,            0.002661,             0.70873,             0.39465,             0.43377,             0.16797,             0.05283,           0.0099018,             0.01096,            0.008119,            0.008119,            0.008119
                  59,            0.053757,            0.010435,            0.002411,             0.70477,             0.44877,             0.45754,             0.19631,            0.057997,           0.0097531,            0.013028,            0.008086,            0.008086,            0.008086
                  60,            0.052532,            0.010686,           0.0033729,             0.65804,              0.4657,             0.50534,             0.22997,            0.051045,           0.0094461,             0.00809,            0.008053,            0.008053,            0.008053
                  61,            0.050634,            0.010539,           0.0025086,              0.7395,             0.49651,             0.54506,             0.24586,            0.052771,           0.0095588,           0.0069329,             0.00802,             0.00802,             0.00802
                  62,            0.051706,            0.010331,           0.0020315,             0.76389,             0.45219,             0.53265,              0.2417,            0.052161,           0.0096756,           0.0079831,            0.007987,            0.007987,            0.007987
                  63,             0.04965,            0.010536,           0.0019188,             0.67855,             0.41922,              0.4799,              0.2303,             0.05296,           0.0094658,           0.0093497,            0.007954,            0.007954,            0.007954
                  64,            0.050924,           0.0093322,           0.0032509,             0.66624,              0.4695,             0.50078,             0.21679,            0.055181,           0.0095295,           0.0082474,            0.007921,            0.007921,            0.007921
                  65,            0.050551,           0.0099604,           0.0022064,              0.7191,             0.48931,             0.55742,             0.25089,             0.05381,           0.0091918,           0.0074449,            0.007888,            0.007888,            0.007888
                  66,            0.051101,            0.010603,           0.0020014,             0.68662,             0.49781,             0.54494,             0.25597,            0.052741,           0.0093908,           0.0079651,            0.007855,            0.007855,            0.007855
                  67,            0.050255,            0.010168,            0.001407,             0.74544,             0.44283,              0.5607,             0.26169,            0.054521,           0.0093979,           0.0061817,            0.007822,            0.007822,            0.007822
                  68,            0.050883,            0.011168,           0.0015579,             0.78379,             0.48255,             0.57888,             0.26685,            0.052557,           0.0094708,           0.0065583,            0.007789,            0.007789,            0.007789
                  69,            0.049933,            0.010053,           0.0016893,             0.69708,             0.52901,             0.57968,             0.28118,            0.052762,           0.0092545,           0.0067804,            0.007756,            0.007756,            0.007756
                  70,            0.050578,            0.010056,           0.0013295,              0.7444,             0.52693,             0.57672,             0.28074,            0.056275,           0.0092896,           0.0066748,            0.007723,            0.007723,            0.007723
                  71,            0.052649,           0.0095147,           0.0014688,             0.64222,             0.52947,             0.57868,             0.26003,            0.054913,            0.009612,           0.0064984,             0.00769,             0.00769,             0.00769
                  72,             0.04953,            0.010555,           0.0020643,             0.68652,             0.49985,             0.55033,             0.24653,            0.052559,           0.0098387,            0.011514,            0.007657,            0.007657,            0.007657
                  73,            0.051426,            0.010212,            0.001498,             0.72567,             0.48463,             0.57918,             0.24605,            0.054726,            0.009422,           0.0069724,            0.007624,            0.007624,            0.007624
                  74,            0.048829,            0.009435,           0.0015872,             0.64877,             0.52188,             0.56691,             0.25003,            0.054411,           0.0092739,           0.0082236,            0.007591,            0.007591,            0.007591
                  75,            0.048806,           0.0095138,           0.0019066,              0.6271,             0.53995,             0.57184,              0.2808,            0.049399,           0.0094909,           0.0078143,            0.007558,            0.007558,            0.007558
                  76,            0.051688,            0.010618,           0.0016801,             0.65274,             0.54084,             0.56413,             0.22796,            0.055836,            0.008697,           0.0072336,            0.007525,            0.007525,            0.007525
                  77,            0.051525,            0.010422,           0.0014512,             0.66767,             0.54462,             0.57995,             0.28079,            0.053895,           0.0091682,           0.0068425,            0.007492,            0.007492,            0.007492
                  78,            0.049704,           0.0096431,            0.002448,             0.73601,             0.52009,             0.57705,             0.28494,            0.051844,           0.0090354,           0.0066499,            0.007459,            0.007459,            0.007459
                  79,            0.048276,            0.009403,           0.0011214,              0.7756,             0.48084,             0.56539,             0.25128,            0.054719,           0.0091244,            0.007176,            0.007426,            0.007426,            0.007426
                  80,            0.050122,            0.009787,           0.0010342,             0.70229,             0.49004,             0.56208,             0.25545,            0.054712,           0.0090419,           0.0073278,            0.007393,            0.007393,            0.007393
                  81,            0.046468,           0.0091558,            0.001099,             0.71201,             0.49859,             0.57299,             0.26895,            0.052828,           0.0092073,           0.0071655,             0.00736,             0.00736,             0.00736
                  82,            0.050429,           0.0095941,           0.0010708,             0.74335,             0.46562,             0.56934,             0.25542,            0.052715,           0.0091163,           0.0070891,            0.007327,            0.007327,            0.007327
                  83,            0.049547,           0.0094912,           0.0016599,             0.79945,             0.44788,             0.56303,             0.24531,            0.053632,            0.009214,           0.0069328,            0.007294,            0.007294,            0.007294
                  84,            0.048278,           0.0097553,           0.0012997,             0.79195,             0.49309,             0.58583,             0.26734,            0.050478,            0.009025,           0.0070554,            0.007261,            0.007261,            0.007261
                  85,            0.045365,           0.0090055,           0.0012305,             0.87957,             0.48211,             0.57977,             0.24774,            0.052727,           0.0092067,           0.0071588,            0.007228,            0.007228,            0.007228
                  86,            0.048525,           0.0091888,           0.0012355,             0.76008,             0.47832,             0.55005,             0.22034,            0.051745,           0.0096322,           0.0073365,            0.007195,            0.007195,            0.007195
                  87,            0.043656,           0.0085768,           0.0013526,             0.62262,             0.49859,              0.5386,             0.22589,            0.054487,           0.0099003,           0.0067189,            0.007162,            0.007162,            0.007162
                  88,            0.043811,            0.009568,           0.0012579,             0.67209,             0.52711,              0.5536,             0.24234,            0.052131,           0.0096615,           0.0062769,            0.007129,            0.007129,            0.007129
                  89,            0.043537,            0.009149,           0.0011602,             0.67592,             0.51555,             0.55388,             0.25598,            0.054071,           0.0092702,            0.006058,            0.007096,            0.007096,            0.007096
                  90,            0.047635,           0.0087502,           0.0012966,             0.64383,             0.55985,             0.57336,             0.24694,            0.052738,            0.009301,           0.0060301,            0.007063,            0.007063,            0.007063
                  91,            0.045386,           0.0096898,           0.0013571,             0.70629,             0.54381,             0.59338,             0.25431,            0.049678,           0.0091447,           0.0055382,             0.00703,             0.00703,             0.00703
                  92,            0.044562,           0.0083876,           0.0010565,             0.66999,             0.52985,             0.56849,             0.21862,            0.053508,            0.009188,           0.0050725,            0.006997,            0.006997,            0.006997
                  93,            0.041706,           0.0096566,          0.00091799,             0.69676,             0.55183,             0.59249,             0.27865,            0.050612,            0.009248,            0.004754,            0.006964,            0.006964,            0.006964
                  94,            0.044418,           0.0087188,           0.0011561,             0.69789,             0.54014,             0.57391,             0.23958,            0.054273,           0.0092345,           0.0044212,            0.006931,            0.006931,            0.006931
                  95,            0.044364,           0.0089785,           0.0013266,             0.80046,             0.56913,             0.63165,             0.26768,            0.049732,           0.0093502,           0.0051444,            0.006898,            0.006898,            0.006898
                  96,            0.042945,           0.0096034,           0.0010385,             0.70218,             0.52688,             0.59366,             0.29165,            0.049454,           0.0093205,           0.0054146,            0.006865,            0.006865,            0.006865
                  97,            0.042333,           0.0088884,            0.001088,             0.77378,             0.51344,             0.57927,             0.26297,            0.049482,           0.0096384,           0.0055294,            0.006832,            0.006832,            0.006832
                  98,            0.045295,           0.0090433,            0.001093,             0.70681,             0.55505,             0.59037,             0.23408,            0.049771,           0.0092512,           0.0057216,            0.006799,            0.006799,            0.006799
                  99,            0.042785,           0.0087764,           0.0010603,             0.75621,             0.56111,             0.62927,             0.28931,            0.048245,           0.0095819,           0.0059157,            0.006766,            0.006766,            0.006766
                 100,            0.042112,           0.0085293,          0.00079842,             0.72767,             0.49985,              0.5603,             0.24482,            0.049676,           0.0097598,           0.0069888,            0.006733,            0.006733,            0.006733
                 101,            0.045451,           0.0080983,           0.0010384,             0.75018,             0.49733,             0.57853,             0.24958,            0.050285,           0.0094959,           0.0075439,              0.0067,              0.0067,              0.0067
                 102,            0.042055,            0.009013,          0.00087846,             0.70373,             0.51224,             0.57087,             0.25185,             0.05036,           0.0093606,            0.007327,            0.006667,            0.006667,            0.006667
                 103,            0.044082,           0.0086757,           0.0016085,             0.68976,             0.52057,             0.56702,             0.27176,            0.051176,           0.0090724,           0.0082527,            0.006634,            0.006634,            0.006634
                 104,            0.041657,            0.008025,           0.0014492,             0.74719,             0.52516,             0.60289,             0.27902,            0.047937,           0.0089557,           0.0073304,            0.006601,            0.006601,            0.006601
                 105,            0.040243,            0.008599,          0.00082105,             0.73334,             0.54804,             0.58742,             0.27529,            0.049675,           0.0094474,           0.0070293,            0.006568,            0.006568,            0.006568
                 106,            0.041539,           0.0086443,           0.0012147,             0.71797,             0.54214,              0.5689,             0.21182,            0.050857,           0.0092858,           0.0065341,            0.006535,            0.006535,            0.006535
                 107,            0.040288,           0.0085808,           0.0012776,             0.73922,             0.55435,              0.5888,             0.26703,            0.047988,           0.0092092,           0.0066877,            0.006502,            0.006502,            0.006502
                 108,            0.041495,           0.0087365,           0.0013517,             0.70394,             0.56673,             0.59972,             0.26505,            0.047852,           0.0088655,           0.0064184,            0.006469,            0.006469,            0.006469
                 109,            0.038567,            0.008551,           0.0012052,              0.7602,             0.53831,             0.61395,             0.26194,             0.04604,            0.009449,           0.0062474,            0.006436,            0.006436,            0.006436
                 110,            0.041534,            0.008648,            0.001069,             0.76931,             0.52054,             0.59333,             0.27662,            0.046044,           0.0097985,           0.0063302,            0.006403,            0.006403,            0.006403
                 111,            0.042064,           0.0085318,           0.0010589,             0.76055,             0.53156,             0.60213,             0.28373,            0.047834,           0.0090469,           0.0061378,             0.00637,             0.00637,             0.00637
                 112,            0.040927,            0.008241,            0.001123,             0.80132,             0.51861,             0.60798,             0.29809,            0.046166,            0.009163,           0.0059452,            0.006337,            0.006337,            0.006337
                 113,            0.042976,           0.0080863,           0.0010492,             0.77936,             0.53958,             0.59431,             0.28045,             0.04795,           0.0094217,           0.0062713,            0.006304,            0.006304,            0.006304
                 114,            0.040054,            0.008468,           0.0010216,             0.79743,             0.52802,             0.60158,             0.28035,            0.046664,           0.0096187,           0.0066151,            0.006271,            0.006271,            0.006271
                 115,            0.038968,           0.0087849,          0.00079942,             0.85467,              0.5225,             0.59812,             0.28045,            0.049656,           0.0095984,           0.0068633,            0.006238,            0.006238,            0.006238
                 116,            0.041922,           0.0084018,           0.0011376,             0.84448,             0.49288,             0.58719,             0.27062,            0.048159,           0.0095856,           0.0068289,            0.006205,            0.006205,            0.006205
                 117,            0.041458,           0.0084858,           0.0010532,             0.77541,             0.51084,             0.56297,             0.28296,            0.049495,           0.0097644,           0.0064015,            0.006172,            0.006172,            0.006172
                 118,            0.038525,           0.0093538,           0.0012721,             0.71662,             0.53742,             0.59038,             0.26955,             0.05011,           0.0095541,           0.0059529,            0.006139,            0.006139,            0.006139
                 119,            0.042085,           0.0082402,           0.0013322,             0.58007,             0.51804,             0.52453,              0.2355,            0.050847,            0.010017,            0.008608,            0.006106,            0.006106,            0.006106
                 120,            0.042467,           0.0089938,           0.0012063,             0.65399,             0.51947,             0.56016,             0.28072,            0.050991,           0.0096402,           0.0082542,            0.006073,            0.006073,            0.006073
                 121,            0.043501,            0.009441,            0.002047,             0.68146,             0.50869,             0.53851,             0.25261,            0.048905,           0.0098697,           0.0081854,             0.00604,             0.00604,             0.00604
                 122,            0.044549,           0.0093821,           0.0015152,             0.69513,             0.49445,             0.53386,             0.25032,            0.047887,           0.0097233,           0.0077518,            0.006007,            0.006007,            0.006007
                 123,            0.042529,              0.0094,           0.0012329,             0.67033,             0.54787,             0.58091,             0.27904,            0.048477,           0.0095801,           0.0057462,            0.005974,            0.005974,            0.005974
                 124,            0.040896,            0.008536,           0.0016838,             0.73795,             0.50787,             0.59092,             0.25464,            0.049988,            0.009982,           0.0064398,            0.005941,            0.005941,            0.005941
                 125,            0.040228,           0.0090651,           0.0011258,             0.76484,             0.53958,             0.61512,             0.28364,            0.047041,           0.0095568,            0.006694,            0.005908,            0.005908,            0.005908
                 126,            0.038703,           0.0088535,          0.00089398,             0.73494,             0.55309,             0.61848,              0.2872,            0.048364,            0.009314,           0.0065709,            0.005875,            0.005875,            0.005875
                 127,            0.039726,           0.0085894,          0.00088291,              0.7686,              0.5687,             0.63342,             0.30993,            0.046608,           0.0091345,           0.0067755,            0.005842,            0.005842,            0.005842
                 128,            0.039524,           0.0085147,          0.00059044,             0.85361,             0.52012,              0.6343,             0.28583,            0.046437,           0.0091813,           0.0066476,            0.005809,            0.005809,            0.005809
                 129,            0.037105,           0.0094278,          0.00077124,             0.80454,             0.55083,             0.62027,             0.30207,            0.046494,             0.00919,           0.0061561,            0.005776,            0.005776,            0.005776
                 130,            0.038808,           0.0090265,          0.00098812,             0.86106,             0.52822,             0.65159,             0.30951,            0.046302,           0.0090954,           0.0060981,            0.005743,            0.005743,            0.005743
                 131,            0.037638,           0.0084116,          0.00081602,             0.81285,             0.54336,             0.62259,             0.27775,            0.049033,            0.009468,           0.0061731,             0.00571,             0.00571,             0.00571
                 132,             0.03837,           0.0092576,          0.00086845,              0.7984,             0.56237,             0.63421,             0.30849,            0.046068,           0.0092481,           0.0061683,            0.005677,            0.005677,            0.005677
                 133,            0.040313,           0.0076418,          0.00099953,             0.76498,             0.57885,             0.63802,             0.31188,            0.048539,           0.0094817,           0.0061843,            0.005644,            0.005644,            0.005644
                 134,            0.038334,           0.0086004,           0.0014311,             0.80992,             0.56408,             0.62421,             0.29878,            0.047495,           0.0098618,           0.0066859,            0.005611,            0.005611,            0.005611
                 135,            0.037787,           0.0086126,          0.00095562,             0.85413,             0.54089,             0.61915,             0.27892,            0.049879,           0.0097033,           0.0073282,            0.005578,            0.005578,            0.005578
                 136,            0.041522,           0.0080354,          0.00082934,             0.77643,             0.57633,             0.62911,             0.29913,            0.047088,           0.0097826,           0.0061666,            0.005545,            0.005545,            0.005545
                 137,              0.0399,           0.0085643,          0.00081554,             0.80592,             0.53855,             0.61982,             0.27173,            0.049622,           0.0096764,           0.0056729,            0.005512,            0.005512,            0.005512
                 138,            0.039553,           0.0085817,           0.0007291,             0.82489,             0.53074,             0.62343,             0.28475,            0.048508,           0.0098572,            0.005652,            0.005479,            0.005479,            0.005479
                 139,            0.037175,           0.0075593,          0.00083577,             0.78304,             0.51634,             0.60493,             0.27789,            0.046797,            0.010034,           0.0068587,            0.005446,            0.005446,            0.005446
                 140,            0.037462,           0.0079469,           0.0010167,             0.73224,             0.53534,             0.58439,             0.28528,            0.046418,           0.0099432,           0.0066505,            0.005413,            0.005413,            0.005413
                 141,            0.037373,           0.0081769,          0.00095577,             0.74368,             0.50111,             0.56871,             0.24846,            0.048938,              0.0104,           0.0058753,             0.00538,             0.00538,             0.00538
                 142,            0.038272,           0.0079429,          0.00091777,             0.78758,             0.55012,             0.60403,             0.29447,             0.04675,            0.010296,           0.0059521,            0.005347,            0.005347,            0.005347
                 143,            0.038016,           0.0082314,          0.00091173,             0.75969,             0.53263,             0.60647,             0.29566,            0.047419,            0.010026,           0.0057015,            0.005314,            0.005314,            0.005314
                 144,            0.039932,           0.0085747,           0.0007475,             0.78761,             0.59346,             0.64802,             0.29688,            0.050706,           0.0096423,           0.0057646,            0.005281,            0.005281,            0.005281
                 145,            0.036684,           0.0082065,          0.00075185,             0.80758,             0.55061,             0.63505,             0.32077,             0.04836,            0.009376,           0.0057309,            0.005248,            0.005248,            0.005248
                 146,            0.039133,           0.0084276,           0.0007475,             0.85578,             0.54821,              0.6359,             0.30529,            0.051768,           0.0094969,           0.0058046,            0.005215,            0.005215,            0.005215
                 147,            0.038478,           0.0080263,          0.00069651,              0.7871,              0.5294,             0.60766,              0.2991,            0.047612,           0.0099627,           0.0056421,            0.005182,            0.005182,            0.005182
                 148,            0.038545,           0.0081563,           0.0012129,             0.82742,             0.53913,             0.62731,             0.30592,            0.046003,           0.0098364,           0.0058785,            0.005149,            0.005149,            0.005149
                 149,            0.039937,           0.0076677,          0.00075756,             0.83822,             0.56505,              0.6451,             0.31274,            0.048625,            0.010146,           0.0062074,            0.005116,            0.005116,            0.005116
                 150,            0.037344,           0.0079708,          0.00066239,             0.83132,             0.51663,              0.5877,              0.2987,            0.051203,           0.0099505,           0.0066952,            0.005083,            0.005083,            0.005083
                 151,            0.038798,            0.008733,          0.00065882,             0.79383,             0.50661,             0.59611,              0.2834,            0.049244,           0.0098838,           0.0069843,             0.00505,             0.00505,             0.00505
                 152,            0.037499,           0.0077073,          0.00075374,             0.82058,             0.52658,             0.62335,             0.29689,            0.047569,           0.0098434,           0.0062994,            0.005017,            0.005017,            0.005017
                 153,            0.036151,           0.0073265,          0.00070836,              0.8753,              0.5421,              0.6403,             0.29827,            0.052134,           0.0097925,           0.0057847,            0.004984,            0.004984,            0.004984
                 154,            0.038099,           0.0082297,          0.00097975,              0.8972,              0.5666,             0.65511,             0.29065,            0.047631,           0.0098014,           0.0056549,            0.004951,            0.004951,            0.004951
                 155,            0.037198,           0.0081786,          0.00087121,             0.84128,             0.55183,             0.62893,             0.32536,            0.048685,           0.0098307,           0.0057429,            0.004918,            0.004918,            0.004918
                 156,            0.039112,           0.0085464,           0.0010379,             0.85202,             0.54208,             0.62418,             0.32139,            0.048053,           0.0099409,           0.0059875,            0.004885,            0.004885,            0.004885
                 157,            0.037674,           0.0075517,          0.00072324,               0.779,             0.56689,             0.63538,             0.30673,            0.046967,           0.0097459,           0.0060457,            0.004852,            0.004852,            0.004852
                 158,            0.035066,           0.0072609,          0.00096326,              0.8752,             0.56148,             0.65879,             0.32922,            0.045893,           0.0096417,            0.005495,            0.004819,            0.004819,            0.004819
                 159,            0.036095,           0.0077282,          0.00067602,             0.86644,             0.54759,             0.65431,             0.32733,            0.048374,           0.0095281,           0.0049321,            0.004786,            0.004786,            0.004786
                 160,            0.036464,           0.0082507,          0.00076371,             0.77746,             0.56361,             0.62876,              0.3027,            0.050506,           0.0093807,           0.0054554,            0.004753,            0.004753,            0.004753
                 161,            0.034288,           0.0077311,          0.00073562,             0.78598,              0.5727,             0.63757,              0.3148,             0.04842,           0.0096201,            0.005424,             0.00472,             0.00472,             0.00472
