               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.031641,            0.006235,          0.00061208,              0.7827,             0.53831,             0.58654,             0.26731,            0.056408,            0.010703,           0.0031651,            0.004819,            0.004819,            0.004819
                 159,            0.038396,           0.0077691,          0.00091146,             0.78193,             0.53302,             0.59102,             0.24329,            0.056045,            0.010925,            0.003216,            0.004786,            0.004786,            0.004786
                 160,            0.037274,           0.0071427,           0.0016754,             0.84092,             0.50832,             0.58862,             0.25154,             0.05597,            0.011034,           0.0034007,            0.004753,            0.004753,            0.004753
                 161,            0.033723,           0.0075716,           0.0008967,             0.83542,             0.52748,             0.59578,             0.26525,            0.054137,            0.011142,           0.0038208,             0.00472,             0.00472,             0.00472
                 162,            0.035093,           0.0070554,          0.00089533,             0.82008,             0.52275,             0.59949,             0.28055,            0.054443,            0.010807,           0.0050281,            0.004687,            0.004687,            0.004687
                 163,            0.034227,           0.0083098,          0.00088899,             0.80966,             0.56282,              0.6223,             0.29838,            0.052882,            0.010633,           0.0062913,            0.004654,            0.004654,            0.004654
                 164,            0.034759,            0.007214,          0.00078675,             0.80413,             0.53325,             0.61363,             0.29066,            0.054665,              0.0105,           0.0073854,            0.004621,            0.004621,            0.004621
                 165,            0.040816,           0.0078661,          0.00071145,             0.76625,             0.56254,             0.62489,              0.2815,            0.056088,            0.010237,           0.0074756,            0.004588,            0.004588,            0.004588
                 166,            0.034412,           0.0074683,          0.00062285,             0.81919,             0.53608,             0.62704,             0.30812,            0.054585,            0.010067,           0.0082092,            0.004555,            0.004555,            0.004555
                 167,            0.038993,           0.0082823,           0.0006878,             0.72689,              0.5964,             0.64656,               0.321,            0.054377,           0.0096214,           0.0076996,            0.004522,            0.004522,            0.004522
                 168,            0.036949,           0.0084011,          0.00068696,             0.68748,             0.59407,             0.64057,             0.32645,            0.051664,            0.009797,           0.0076725,            0.004489,            0.004489,            0.004489
                 169,            0.041373,           0.0078423,          0.00060586,             0.82483,             0.53106,               0.643,             0.32568,            0.052075,            0.010042,           0.0077126,            0.004456,            0.004456,            0.004456
                 170,            0.037992,           0.0081036,          0.00060822,             0.83174,             0.53505,             0.64858,             0.32196,            0.053608,            0.009961,           0.0072967,            0.004423,            0.004423,            0.004423
                 171,            0.036697,           0.0084362,          0.00056687,             0.81813,             0.54233,             0.64149,             0.32222,            0.052206,            0.010122,           0.0069305,             0.00439,             0.00439,             0.00439
                 172,            0.035857,            0.007662,          0.00075118,              0.7557,             0.55813,             0.62839,             0.31537,            0.052418,            0.010282,           0.0061797,            0.004357,            0.004357,            0.004357
                 173,            0.036588,           0.0078001,          0.00054872,             0.80394,             0.55896,             0.64738,             0.31416,            0.054029,            0.010327,           0.0056471,            0.004324,            0.004324,            0.004324
                 174,            0.033013,           0.0074788,           0.0006935,             0.77876,              0.5723,             0.64481,             0.31375,            0.055662,            0.010337,           0.0053113,            0.004291,            0.004291,            0.004291
                 175,            0.035686,           0.0076224,          0.00054642,             0.79233,             0.58056,             0.64112,             0.31086,            0.053563,            0.010319,           0.0054345,            0.004258,            0.004258,            0.004258
                 176,            0.034257,            0.007126,          0.00055751,             0.91733,             0.52606,             0.62609,             0.31259,             0.05371,            0.010465,            0.005559,            0.004225,            0.004225,            0.004225
                 177,            0.034115,           0.0084854,           0.0014858,             0.89471,             0.53923,             0.62818,             0.30071,            0.053542,            0.010543,           0.0057449,            0.004192,            0.004192,            0.004192
                 178,            0.029431,           0.0073753,          0.00050712,             0.85493,             0.56484,             0.62215,             0.30321,            0.053481,            0.010546,           0.0060086,            0.004159,            0.004159,            0.004159
                 179,            0.031511,           0.0070005,          0.00078434,             0.80064,             0.56348,             0.63118,             0.31388,            0.051702,            0.010313,           0.0059142,            0.004126,            0.004126,            0.004126
                 180,            0.033466,           0.0079104,          0.00077877,             0.88876,             0.51931,             0.62571,             0.30601,            0.053919,            0.010114,           0.0063562,            0.004093,            0.004093,            0.004093
                 181,            0.032823,           0.0069552,          0.00060066,             0.87707,             0.56483,             0.65209,             0.32012,            0.052032,             0.01001,           0.0066063,             0.00406,             0.00406,             0.00406
                 182,            0.035132,           0.0076367,          0.00058623,             0.83414,             0.56029,              0.6396,             0.30981,            0.051382,           0.0099281,           0.0065138,            0.004027,            0.004027,            0.004027
                 183,            0.034051,           0.0081679,          0.00061996,             0.86743,             0.56782,             0.65417,             0.27926,            0.052786,             0.00986,            0.006308,            0.003994,            0.003994,            0.003994
                 184,            0.041389,           0.0081941,          0.00048193,             0.80859,             0.55719,             0.63224,             0.31912,             0.05197,           0.0099347,           0.0059937,            0.003961,            0.003961,            0.003961
                 185,            0.033202,           0.0073068,          0.00050575,              0.7999,             0.58182,             0.65283,              0.3217,            0.052458,           0.0098669,           0.0057741,            0.003928,            0.003928,            0.003928
                 186,            0.033762,           0.0076463,          0.00046365,             0.78638,             0.56813,             0.63671,             0.30915,            0.053711,            0.010146,           0.0055214,            0.003895,            0.003895,            0.003895
                 187,            0.033707,           0.0074525,          0.00060215,             0.80079,             0.58079,             0.65861,             0.30956,            0.054531,           0.0097223,           0.0053562,            0.003862,            0.003862,            0.003862
                 188,             0.03765,            0.007189,          0.00066329,             0.83329,             0.56795,              0.6486,             0.32206,            0.057959,           0.0098138,           0.0048457,            0.003829,            0.003829,            0.003829
                 189,            0.037669,           0.0072991,          0.00059316,              0.8271,             0.55985,             0.63494,             0.31816,            0.052975,           0.0099493,           0.0046581,            0.003796,            0.003796,            0.003796
                 190,            0.035956,             0.00672,           0.0006082,             0.80296,             0.56757,             0.63169,             0.31273,            0.053604,            0.010405,           0.0058782,            0.003763,            0.003763,            0.003763
                 191,            0.032345,           0.0077903,          0.00068873,             0.81146,              0.5689,             0.64744,             0.32508,            0.052679,             0.01043,           0.0068616,             0.00373,             0.00373,             0.00373
                 192,             0.03264,           0.0070886,           0.0018048,             0.80257,             0.59803,             0.66051,             0.31823,            0.051715,            0.010241,           0.0069456,            0.003697,            0.003697,            0.003697
                 193,            0.031571,            0.007232,          0.00061808,             0.82895,             0.58844,             0.65561,             0.33341,            0.051811,           0.0099694,           0.0059143,            0.003664,            0.003664,            0.003664
                 194,            0.033569,           0.0082149,          0.00067691,             0.79938,             0.57422,             0.64618,             0.32223,            0.053108,            0.010204,           0.0058989,            0.003631,            0.003631,            0.003631
                 195,             0.03532,           0.0085675,          0.00084703,             0.82483,             0.57013,             0.65133,              0.3063,            0.052888,            0.010281,           0.0062019,            0.003598,            0.003598,            0.003598
                 196,            0.035263,            0.007001,          0.00069385,             0.80662,             0.56957,             0.65738,             0.31979,            0.052879,            0.010144,           0.0062718,            0.003565,            0.003565,            0.003565
                 197,            0.033509,           0.0070074,          0.00061947,             0.82106,             0.57633,             0.66488,             0.31876,            0.052977,           0.0099368,           0.0064517,            0.003532,            0.003532,            0.003532
                 198,             0.03437,            0.007608,          0.00058082,             0.90562,             0.57967,             0.67552,             0.29696,            0.054207,           0.0095643,           0.0056006,            0.003499,            0.003499,            0.003499
                 199,            0.033967,           0.0073966,          0.00088995,             0.82658,              0.5966,             0.66958,             0.33846,            0.053565,           0.0094246,           0.0055426,            0.003466,            0.003466,            0.003466
                 200,            0.032505,            0.007924,          0.00060447,             0.87147,              0.5966,             0.66778,             0.33103,            0.051593,           0.0095864,           0.0055718,            0.003433,            0.003433,            0.003433
                 201,            0.034335,           0.0076728,          0.00051986,             0.84286,             0.59881,             0.65449,             0.32688,            0.051887,            0.010059,           0.0057174,              0.0034,              0.0034,              0.0034
                 202,            0.032608,           0.0066453,          0.00081816,             0.89189,             0.58182,             0.64473,             0.31453,            0.052927,            0.010063,           0.0055183,            0.003367,            0.003367,            0.003367
                 203,            0.030207,           0.0066316,          0.00044218,             0.87299,             0.54255,             0.64819,             0.31444,            0.052918,            0.010334,           0.0060464,            0.003334,            0.003334,            0.003334
                 204,             0.03101,           0.0065172,          0.00046774,             0.74629,             0.59407,             0.64276,             0.31646,            0.052427,            0.010323,           0.0063247,            0.003301,            0.003301,            0.003301
                 205,            0.029527,           0.0067007,          0.00044879,             0.77699,             0.60099,             0.64351,             0.31852,            0.051147,            0.010324,           0.0062789,            0.003268,            0.003268,            0.003268
                 206,            0.030976,           0.0079921,          0.00060031,             0.81759,             0.59407,             0.65787,             0.31843,            0.050961,            0.010221,           0.0060847,            0.003235,            0.003235,            0.003235
                 207,            0.030062,           0.0072659,          0.00049436,             0.79546,             0.59825,             0.65397,             0.31793,            0.052668,            0.010246,           0.0057814,            0.003202,            0.003202,            0.003202
                 208,            0.030897,           0.0073229,          0.00044013,             0.83088,             0.56363,             0.64883,             0.30443,            0.052187,            0.010476,            0.005599,            0.003169,            0.003169,            0.003169
                 209,            0.028776,            0.006585,          0.00060907,             0.88978,             0.53284,             0.63864,             0.30283,            0.052424,            0.010439,           0.0055303,            0.003136,            0.003136,            0.003136
                 210,            0.028614,           0.0076399,          0.00046474,             0.79105,             0.58309,             0.64688,             0.31541,             0.05216,            0.010166,           0.0056547,            0.003103,            0.003103,            0.003103
                 211,            0.032885,           0.0067807,          0.00044168,             0.76824,             0.58195,             0.65096,             0.32343,            0.052402,           0.0099375,           0.0061262,             0.00307,             0.00307,             0.00307
                 212,            0.031233,           0.0078652,          0.00050793,             0.81134,             0.56169,             0.65068,             0.33101,            0.051219,           0.0098002,           0.0060629,            0.003037,            0.003037,            0.003037
                 213,            0.030354,           0.0070868,          0.00041241,              0.7852,             0.59591,             0.65365,             0.33505,            0.051828,            0.009561,            0.006068,            0.003004,            0.003004,            0.003004
                 214,            0.030415,           0.0075543,          0.00039198,             0.82904,             0.61308,             0.66466,             0.34264,            0.051589,           0.0094504,           0.0060891,            0.002971,            0.002971,            0.002971
                 215,            0.032781,            0.007813,          0.00060664,              0.7808,             0.62533,             0.66271,             0.33986,            0.050851,           0.0095618,           0.0061437,            0.002938,            0.002938,            0.002938
                 216,            0.030097,           0.0071975,          0.00039803,             0.77206,             0.62085,             0.66277,             0.32174,            0.051261,           0.0095841,           0.0058063,            0.002905,            0.002905,            0.002905
                 217,            0.030381,           0.0072591,          0.00046565,             0.82206,             0.60336,              0.6638,             0.33239,            0.052678,           0.0095781,           0.0057646,            0.002872,            0.002872,            0.002872
                 218,            0.027964,           0.0064397,          0.00034365,             0.79161,             0.58765,             0.65066,              0.3265,            0.051633,           0.0096456,            0.005796,            0.002839,            0.002839,            0.002839
                 219,            0.031881,           0.0071739,          0.00043949,             0.77017,             0.61984,             0.66435,              0.3033,            0.052469,           0.0097727,           0.0056882,            0.002806,            0.002806,            0.002806
                 220,            0.030221,            0.007059,          0.00047665,             0.85452,              0.5793,             0.66429,             0.32028,            0.053127,           0.0096421,           0.0054425,            0.002773,            0.002773,            0.002773
                 221,            0.030867,           0.0083693,          0.00053574,             0.79218,             0.58732,             0.65926,             0.31877,            0.051079,           0.0096148,            0.005424,             0.00274,             0.00274,             0.00274
                 222,             0.03067,           0.0071933,          0.00043786,             0.81268,             0.59407,             0.66336,             0.27693,            0.054175,            0.009746,           0.0053818,            0.002707,            0.002707,            0.002707
                 223,            0.031499,           0.0077761,          0.00044211,             0.79428,             0.60816,             0.66515,             0.30476,            0.052426,           0.0097154,           0.0054182,            0.002674,            0.002674,            0.002674
                 224,            0.031188,           0.0072519,          0.00046861,             0.83056,             0.58056,             0.65539,             0.30996,            0.052594,           0.0097004,           0.0055487,            0.002641,            0.002641,            0.002641
                 225,            0.025556,           0.0065082,          0.00040723,             0.84968,             0.57519,             0.65588,             0.30893,            0.052911,           0.0099263,           0.0056393,            0.002608,            0.002608,            0.002608
                 226,            0.028972,           0.0073012,          0.00055841,             0.79959,             0.56704,             0.63843,             0.29556,            0.052723,            0.010186,           0.0055047,            0.002575,            0.002575,            0.002575
                 227,            0.026083,            0.006497,          0.00044299,             0.78998,              0.5868,             0.63248,             0.29545,            0.052031,              0.0105,           0.0056716,            0.002542,            0.002542,            0.002542
                 228,            0.031106,           0.0072611,          0.00042165,             0.78806,             0.57507,             0.63472,             0.29804,            0.052571,            0.010451,           0.0057098,            0.002509,            0.002509,            0.002509
                 229,            0.029235,           0.0064427,          0.00047449,             0.84426,             0.54252,             0.63133,             0.28703,            0.052853,            0.010165,            0.005738,            0.002476,            0.002476,            0.002476
                 230,            0.029235,           0.0079603,          0.00044567,             0.86184,             0.54747,             0.64283,             0.28757,            0.054798,            0.010258,           0.0054685,            0.002443,            0.002443,            0.002443
                 231,            0.029869,           0.0070291,           0.0004613,             0.88481,             0.54128,             0.63846,             0.30512,            0.053016,            0.010354,           0.0056423,             0.00241,             0.00241,             0.00241
                 232,            0.028851,           0.0072575,          0.00047484,             0.73426,             0.58536,             0.63572,             0.30608,            0.052256,            0.010273,           0.0057076,            0.002377,            0.002377,            0.002377
                 233,            0.028987,           0.0067928,          0.00091273,             0.74623,             0.59155,              0.6411,             0.32331,            0.051882,            0.010137,           0.0058227,            0.002344,            0.002344,            0.002344
                 234,            0.027791,           0.0061559,          0.00050112,             0.75472,             0.58606,             0.64574,             0.31209,            0.052586,            0.010076,           0.0063518,            0.002311,            0.002311,            0.002311
                 235,            0.028676,           0.0070364,          0.00065323,             0.74178,              0.5793,             0.63407,             0.31408,            0.051672,            0.010284,           0.0067177,            0.002278,            0.002278,            0.002278
                 236,            0.026026,           0.0068671,          0.00039058,             0.78683,             0.55732,             0.62775,             0.31931,             0.05138,            0.010359,           0.0069173,            0.002245,            0.002245,            0.002245
                 237,            0.030498,           0.0069211,          0.00044372,             0.74666,             0.56282,             0.62344,             0.32401,            0.051116,             0.01045,           0.0071251,            0.002212,            0.002212,            0.002212
                 238,            0.030829,           0.0068495,          0.00030872,             0.77112,             0.55092,             0.61432,             0.31987,            0.050341,            0.010614,           0.0071868,            0.002179,            0.002179,            0.002179
                 239,            0.025478,            0.007145,          0.00030847,             0.81397,             0.52057,             0.61638,             0.32429,            0.049993,            0.010612,           0.0070695,            0.002146,            0.002146,            0.002146
                 240,            0.025875,           0.0071303,          0.00029958,             0.80556,             0.56282,             0.62671,              0.3297,            0.052237,            0.010284,           0.0068678,            0.002113,            0.002113,            0.002113
                 241,            0.028576,           0.0070853,          0.00035848,             0.88099,             0.53831,             0.63154,             0.31876,            0.051388,            0.010147,           0.0069922,             0.00208,             0.00208,             0.00208
                 242,            0.025362,           0.0071469,          0.00052322,             0.89282,             0.54353,             0.63492,             0.32155,            0.051313,            0.010135,            0.006884,            0.002047,            0.002047,            0.002047
                 243,            0.027541,           0.0072826,          0.00025533,             0.83483,             0.56408,             0.63577,             0.32871,            0.052115,           0.0099492,           0.0066225,            0.002014,            0.002014,            0.002014
                 244,            0.031307,           0.0073136,          0.00035619,              0.8429,             0.55954,             0.63036,             0.33043,            0.050754,           0.0099725,           0.0064312,            0.001981,            0.001981,            0.001981
                 245,            0.029946,           0.0067051,          0.00034459,             0.82393,             0.55607,             0.63188,             0.33243,            0.052125,            0.010066,           0.0065791,            0.001948,            0.001948,            0.001948
                 246,            0.027598,           0.0068518,          0.00036828,             0.79725,             0.55021,              0.6264,              0.3287,             0.05132,            0.010421,           0.0067646,            0.001915,            0.001915,            0.001915
                 247,            0.026658,           0.0062699,          0.00039729,              0.8889,             0.51782,             0.62978,              0.3341,            0.052788,             0.01045,           0.0068088,            0.001882,            0.001882,            0.001882
                 248,            0.024882,           0.0068386,          0.00040824,             0.79068,             0.56705,             0.63033,             0.32719,            0.051488,            0.010396,           0.0067972,            0.001849,            0.001849,            0.001849
                 249,            0.028198,           0.0075495,          0.00040701,             0.81551,             0.57136,             0.63601,             0.31375,            0.051453,            0.010303,           0.0066874,            0.001816,            0.001816,            0.001816
                 250,            0.027824,           0.0071469,          0.00034836,             0.85722,             0.56155,             0.63815,             0.33013,            0.051028,            0.010386,           0.0065139,            0.001783,            0.001783,            0.001783
                 251,            0.027713,           0.0077367,          0.00034023,             0.89578,             0.54115,             0.62914,             0.32684,            0.051139,            0.010507,           0.0063094,             0.00175,             0.00175,             0.00175
                 252,            0.025414,           0.0061218,          0.00033789,             0.86257,             0.53575,             0.62539,             0.33081,            0.050626,             0.01083,           0.0061969,            0.001717,            0.001717,            0.001717
                 253,            0.030075,           0.0071768,          0.00032306,             0.89243,             0.53029,              0.6283,             0.32151,            0.050456,             0.01107,            0.006328,            0.001684,            0.001684,            0.001684
                 254,            0.027915,           0.0074258,          0.00039689,             0.82228,             0.56029,             0.63077,             0.31737,            0.051412,            0.010962,           0.0063371,            0.001651,            0.001651,            0.001651
                 255,             0.02684,           0.0067156,          0.00044132,             0.85165,             0.56831,              0.6395,             0.32966,            0.052637,            0.010467,            0.006336,            0.001618,            0.001618,            0.001618
                 256,            0.027063,            0.005983,          0.00045378,             0.81068,             0.56248,             0.65146,             0.31944,            0.051623,            0.010282,           0.0065413,            0.001585,            0.001585,            0.001585
                 257,            0.024872,           0.0061256,          0.00032045,             0.81441,             0.55245,             0.63528,             0.33017,            0.051765,            0.010192,           0.0066026,            0.001552,            0.001552,            0.001552
                 258,            0.027863,           0.0065143,          0.00030235,             0.77343,             0.58606,             0.62964,             0.32043,            0.051998,            0.010274,           0.0066647,            0.001519,            0.001519,            0.001519
                 259,            0.024346,           0.0077928,          0.00030754,             0.79498,             0.59106,             0.64351,             0.33167,            0.051689,            0.010333,           0.0065225,            0.001486,            0.001486,            0.001486
                 260,            0.028065,           0.0073841,          0.00032828,             0.80712,             0.59331,             0.64238,             0.33178,            0.051804,            0.010334,           0.0063683,            0.001453,            0.001453,            0.001453
                 261,            0.027986,           0.0065482,          0.00039281,             0.86634,             0.55825,             0.63835,             0.32299,            0.053083,            0.010243,           0.0061618,             0.00142,             0.00142,             0.00142
                 262,            0.026292,           0.0076856,          0.00052785,             0.87754,             0.55115,             0.64217,             0.30535,            0.051981,            0.010309,           0.0062458,            0.001387,            0.001387,            0.001387
                 263,            0.028651,           0.0072997,          0.00038901,             0.83256,             0.56029,             0.64523,             0.32369,            0.052279,            0.010201,           0.0064206,            0.001354,            0.001354,            0.001354
                 264,            0.027425,              0.0069,          0.00028591,             0.80218,              0.5738,             0.65094,             0.31282,            0.052245,            0.010134,           0.0064416,            0.001321,            0.001321,            0.001321
                 265,            0.028251,           0.0068052,          0.00026224,             0.83697,             0.56573,             0.65951,             0.32252,            0.051589,            0.010008,           0.0064592,            0.001288,            0.001288,            0.001288
                 266,            0.027929,           0.0071874,          0.00032435,             0.79804,             0.61524,             0.67913,             0.32443,            0.051677,            0.009868,           0.0065094,            0.001255,            0.001255,            0.001255
                 267,               0.027,           0.0068556,           0.0002747,             0.78958,             0.60383,              0.6657,             0.33606,            0.051767,           0.0097569,           0.0065479,            0.001222,            0.001222,            0.001222
                 268,             0.02602,           0.0067166,          0.00045964,             0.80577,              0.5998,             0.67019,             0.32476,            0.051557,           0.0099265,           0.0067809,            0.001189,            0.001189,            0.001189
                 269,            0.025984,           0.0070755,           0.0003277,             0.81982,             0.61056,             0.66847,             0.33208,            0.051573,            0.010053,            0.006773,            0.001156,            0.001156,            0.001156
                 270,            0.023534,           0.0066548,          0.00021425,             0.81103,              0.6118,             0.65906,             0.32407,            0.052733,             0.01031,           0.0069394,            0.001123,            0.001123,            0.001123
                 271,            0.025246,           0.0058109,          0.00023672,             0.82839,             0.57972,             0.65232,             0.31616,            0.052476,            0.010585,           0.0070452,             0.00109,             0.00109,             0.00109
                 272,            0.023451,           0.0063583,          0.00022612,              0.8355,             0.58442,             0.65428,             0.31987,            0.052363,            0.010632,           0.0070308,            0.001057,            0.001057,            0.001057
                 273,            0.025753,           0.0071779,          0.00023172,             0.83357,             0.57732,             0.65505,              0.3169,            0.051976,            0.010675,            0.006902,            0.001024,            0.001024,            0.001024
                 274,            0.023449,           0.0057762,          0.00019935,             0.90047,             0.56831,             0.65349,             0.32028,            0.052568,            0.010603,           0.0066675,            0.000991,            0.000991,            0.000991
                 275,            0.027272,           0.0074524,          0.00021967,             0.92203,             0.56783,             0.64909,             0.31733,            0.051842,            0.010722,           0.0065699,            0.000958,            0.000958,            0.000958
                 276,            0.025468,            0.007408,          0.00027278,             0.88661,             0.56497,             0.63925,             0.32536,            0.051552,            0.010626,           0.0065145,            0.000925,            0.000925,            0.000925
                 277,            0.026289,           0.0065573,          0.00021986,             0.86176,             0.57037,             0.64113,             0.32784,            0.052008,            0.010531,            0.006611,            0.000892,            0.000892,            0.000892
                 278,            0.025555,           0.0065354,          0.00028294,             0.84796,             0.58033,             0.64268,              0.3227,            0.052034,            0.010433,           0.0066516,            0.000859,            0.000859,            0.000859
                 279,            0.024777,           0.0057419,          0.00020708,             0.83746,              0.5944,             0.64445,             0.32686,            0.052355,            0.010412,           0.0066514,            0.000826,            0.000826,            0.000826
                 280,            0.023446,           0.0072395,          0.00021364,             0.83047,             0.58907,             0.64932,             0.32419,            0.052178,            0.010388,           0.0066539,            0.000793,            0.000793,            0.000793
                 281,            0.025259,           0.0057578,          0.00037084,             0.83152,             0.59433,             0.66447,             0.32223,            0.052673,            0.010299,            0.006681,             0.00076,             0.00076,             0.00076
                 282,            0.025208,           0.0068275,          0.00042969,             0.86706,             0.56029,             0.65465,             0.32907,            0.052275,            0.010278,           0.0067194,            0.000727,            0.000727,            0.000727
                 283,            0.025306,           0.0070771,           0.0002897,             0.87224,             0.55945,             0.65562,             0.32815,            0.051998,            0.010301,           0.0067968,            0.000694,            0.000694,            0.000694
                 284,            0.026066,            0.006668,           0.0013657,             0.90678,              0.5548,              0.6535,             0.32728,            0.051723,            0.010287,           0.0067418,            0.000661,            0.000661,            0.000661
                 285,            0.022918,           0.0066312,          0.00020467,             0.87732,             0.56029,             0.65583,             0.32516,            0.052015,            0.010255,           0.0066494,            0.000628,            0.000628,            0.000628
                 286,            0.022858,           0.0060322,          0.00022569,             0.88139,             0.55975,             0.65543,             0.32752,            0.052173,            0.010216,           0.0065393,            0.000595,            0.000595,            0.000595
                 287,            0.027702,           0.0075911,          0.00021986,             0.86654,              0.5548,             0.65298,             0.33013,            0.052378,             0.01018,           0.0064221,            0.000562,            0.000562,            0.000562
                 288,            0.027379,           0.0071809,          0.00018944,             0.88438,             0.55115,             0.65784,              0.3273,            0.052189,            0.010173,           0.0063633,            0.000529,            0.000529,            0.000529
                 289,            0.026298,           0.0064189,          0.00024951,             0.89337,             0.55353,             0.66132,             0.32516,            0.051939,            0.010193,           0.0063477,            0.000496,            0.000496,            0.000496
                 290,              0.0239,            0.006076,          0.00037927,             0.85534,             0.54804,             0.65429,             0.32453,            0.051847,            0.010256,           0.0063266,            0.000463,            0.000463,            0.000463
                 291,            0.025323,           0.0064017,          0.00035448,             0.77652,             0.57915,             0.65351,             0.32503,            0.051556,            0.010309,           0.0063759,             0.00043,             0.00043,             0.00043
                 292,            0.024185,           0.0062291,          0.00023145,             0.88405,             0.54804,             0.65293,             0.32542,            0.051482,            0.010374,           0.0064367,            0.000397,            0.000397,            0.000397
                 293,            0.028118,           0.0071512,          0.00028492,             0.89307,             0.54384,             0.65107,               0.327,             0.05124,            0.010431,           0.0064941,            0.000364,            0.000364,            0.000364
                 294,            0.023474,           0.0058154,          0.00021909,             0.89123,             0.54379,             0.65093,             0.32502,             0.05135,            0.010412,           0.0064557,            0.000331,            0.000331,            0.000331
                 295,             0.02455,           0.0070441,          0.00045683,             0.89197,             0.54804,             0.65035,              0.3285,            0.051613,            0.010407,           0.0064554,            0.000298,            0.000298,            0.000298
                 296,            0.022086,           0.0067618,          0.00019289,             0.80369,               0.573,             0.65113,             0.32981,            0.051702,            0.010421,           0.0064883,            0.000265,            0.000265,            0.000265
                 297,            0.028587,             0.00681,           0.0003599,             0.86735,             0.54804,              0.6456,             0.32609,            0.051688,            0.010406,           0.0065621,            0.000232,            0.000232,            0.000232
                 298,            0.023258,           0.0061762,          0.00025887,             0.87739,             0.55104,             0.64663,             0.32555,            0.051638,            0.010385,           0.0066317,            0.000199,            0.000199,            0.000199
                 299,            0.024476,           0.0070584,          0.00020649,             0.87835,             0.55118,             0.64668,             0.32228,            0.051433,            0.010365,             0.00669,            0.000166,            0.000166,            0.000166
