               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.046673,             0.01321,           0.0014305,             0.71353,             0.52898,             0.54978,             0.26781,            0.052991,            0.012538,           0.0072636,           0.0092674,           0.0092674,           0.0092674
                  39,            0.049071,            0.012959,            0.001167,             0.77091,             0.49354,             0.53776,             0.25463,            0.050045,            0.012689,            0.008455,           0.0092476,           0.0092476,           0.0092476
                  40,            0.045731,            0.012244,           0.0013994,             0.80865,             0.51084,             0.54278,             0.20419,            0.057017,            0.011594,           0.0094677,           0.0092278,           0.0092278,           0.0092278
                  41,            0.044876,            0.012365,           0.0014276,             0.82896,             0.49918,             0.56753,             0.28428,            0.052441,            0.012478,           0.0097653,            0.009208,            0.009208,            0.009208
                  42,            0.044487,            0.011513,           0.0021158,             0.76114,              0.5121,             0.58067,             0.30321,            0.050011,            0.012141,           0.0078343,           0.0091882,           0.0091882,           0.0091882
                  43,            0.044216,            0.012067,           0.0012792,             0.70755,             0.52183,             0.59087,             0.30331,            0.045327,            0.011959,           0.0072782,           0.0091684,           0.0091684,           0.0091684
                  44,            0.041316,            0.012222,           0.0016175,             0.64505,             0.52309,             0.52512,             0.19817,            0.055717,            0.011849,           0.0087553,           0.0091486,           0.0091486,           0.0091486
                  45,            0.046862,            0.013082,           0.0014238,             0.64821,             0.56783,             0.58706,             0.28121,            0.050154,             0.01208,           0.0086043,           0.0091288,           0.0091288,           0.0091288
                  46,            0.042615,            0.012184,            0.001299,             0.54641,             0.48514,             0.50113,             0.21636,            0.053322,            0.012636,            0.010387,            0.009109,            0.009109,            0.009109
                  47,            0.044613,            0.012713,           0.0015369,             0.70545,             0.47729,             0.51978,             0.26182,            0.048478,            0.014856,           0.0095189,           0.0090892,           0.0090892,           0.0090892
                  48,            0.041022,            0.011504,           0.0016647,             0.70254,             0.51555,             0.56639,             0.28051,            0.049796,            0.012892,           0.0088386,           0.0090694,           0.0090694,           0.0090694
                  49,            0.042819,             0.01082,           0.0013779,             0.72812,             0.46728,             0.52743,             0.22577,            0.054868,             0.01236,           0.0091735,           0.0090496,           0.0090496,           0.0090496
                  50,            0.045146,            0.012175,           0.0015608,             0.77792,             0.46859,             0.55077,             0.25852,            0.051549,            0.012175,            0.008084,           0.0090298,           0.0090298,           0.0090298
                  51,             0.04114,            0.011845,           0.0020451,             0.72154,             0.55681,             0.61047,             0.31961,            0.049284,            0.012159,           0.0055108,             0.00901,             0.00901,             0.00901
                  52,            0.040504,             0.01208,           0.0011794,             0.67484,             0.53958,             0.55486,             0.24997,            0.051605,            0.012006,           0.0054447,           0.0089902,           0.0089902,           0.0089902
                  53,            0.040873,            0.011341,           0.0010501,             0.63592,             0.61478,             0.59081,             0.25302,            0.054323,             0.01151,           0.0050429,           0.0089704,           0.0089704,           0.0089704
                  54,            0.040168,            0.011158,          0.00099976,             0.71523,             0.61939,             0.62275,             0.30442,            0.046397,            0.011639,           0.0050176,           0.0089506,           0.0089506,           0.0089506
                  55,            0.040178,            0.010792,            0.001139,             0.63863,             0.61719,             0.61819,             0.31442,            0.049768,            0.012015,           0.0057703,           0.0089308,           0.0089308,           0.0089308
                  56,            0.039618,             0.01069,           0.0011389,              0.6849,             0.53111,             0.58886,             0.26493,            0.050328,            0.012022,           0.0055097,            0.008911,            0.008911,            0.008911
                  57,            0.043605,            0.011188,           0.0011268,             0.73439,             0.48463,             0.57383,             0.27978,            0.047847,            0.013065,           0.0063343,           0.0088912,           0.0088912,           0.0088912
                  58,            0.039019,            0.010993,           0.0016933,             0.63623,             0.49391,             0.53641,             0.23753,            0.055359,            0.012438,           0.0070567,           0.0088714,           0.0088714,           0.0088714
                  59,            0.040256,             0.01092,           0.0019667,             0.72179,             0.52309,             0.59035,             0.30083,             0.04668,            0.012415,           0.0061092,           0.0088516,           0.0088516,           0.0088516
                  60,            0.038636,            0.010853,           0.0011505,             0.77369,             0.55129,              0.5951,             0.28028,            0.047913,            0.012355,           0.0068708,           0.0088318,           0.0088318,           0.0088318
                  61,            0.039295,            0.010646,          0.00096906,             0.73788,             0.53584,             0.59265,             0.28536,              0.0482,            0.012885,           0.0058728,            0.008812,            0.008812,            0.008812
                  62,            0.038228,            0.010402,           0.0010712,              0.7894,              0.6533,             0.67848,             0.34922,            0.046019,            0.012435,           0.0042833,           0.0087922,           0.0087922,           0.0087922
                  63,               0.037,            0.010572,          0.00096473,             0.77115,             0.60023,             0.67254,             0.35397,            0.044785,            0.012404,            0.004059,           0.0087724,           0.0087724,           0.0087724
                  64,             0.03829,           0.0093827,           0.0010086,             0.76324,             0.56225,             0.62711,             0.29556,            0.047746,            0.012136,           0.0047221,           0.0087526,           0.0087526,           0.0087526
                  65,            0.039118,            0.010201,           0.0010244,              0.7521,             0.60979,             0.65139,             0.32125,            0.045372,            0.011743,           0.0045735,           0.0087328,           0.0087328,           0.0087328
                  66,             0.03847,            0.011264,            0.001453,             0.74417,             0.58732,             0.62845,              0.3228,            0.044062,            0.011706,           0.0059566,            0.008713,            0.008713,            0.008713
                  67,            0.037229,            0.010807,          0.00087681,             0.73872,             0.58606,             0.61467,             0.31749,            0.044309,            0.011896,           0.0081754,           0.0086932,           0.0086932,           0.0086932
                  68,                0.04,            0.011332,          0.00095389,             0.73525,             0.59324,             0.62971,              0.2968,            0.046757,            0.012347,           0.0065182,           0.0086734,           0.0086734,           0.0086734
                  69,            0.038791,            0.010292,          0.00096663,             0.80808,             0.60323,             0.65622,              0.3373,            0.044723,            0.012831,           0.0058432,           0.0086536,           0.0086536,           0.0086536
                  70,            0.038196,            0.010561,          0.00092071,             0.88413,             0.53025,             0.64523,             0.31742,              0.0451,            0.013019,           0.0059228,           0.0086338,           0.0086338,           0.0086338
                  71,            0.037954,            0.010173,          0.00093964,             0.79477,             0.57774,             0.66204,             0.34519,             0.04413,            0.012394,           0.0071936,            0.008614,            0.008614,            0.008614
                  72,            0.036547,            0.010776,           0.0010419,              0.8141,             0.55138,             0.63365,             0.29825,            0.046888,             0.01202,           0.0051291,           0.0085942,           0.0085942,           0.0085942
                  73,            0.038551,            0.010572,          0.00091617,             0.79001,             0.60039,             0.66555,             0.34383,            0.043475,            0.011897,           0.0050069,           0.0085744,           0.0085744,           0.0085744
                  74,            0.036425,           0.0098813,          0.00059157,             0.77286,             0.63217,             0.67913,             0.33565,            0.044746,            0.011622,           0.0048126,           0.0085546,           0.0085546,           0.0085546
                  75,            0.037366,           0.0099523,          0.00069446,             0.72622,             0.62989,             0.63489,             0.32954,            0.044061,            0.012294,           0.0051063,           0.0085348,           0.0085348,           0.0085348
                  76,            0.036207,            0.011274,          0.00083746,             0.83805,             0.63759,             0.68095,             0.34885,            0.044581,            0.011439,           0.0042485,            0.008515,            0.008515,            0.008515
                  77,             0.03684,            0.010308,          0.00078275,             0.78058,             0.62944,             0.64108,             0.32367,            0.043884,            0.011224,           0.0039827,           0.0084952,           0.0084952,           0.0084952
                  78,             0.03831,           0.0098787,           0.0012985,             0.70246,             0.55606,              0.6089,             0.31287,            0.046042,            0.011588,           0.0058645,           0.0084754,           0.0084754,           0.0084754
                  79,            0.039763,            0.010248,            0.001193,             0.75021,              0.5738,             0.63837,             0.33404,            0.044131,            0.012781,           0.0037903,           0.0084556,           0.0084556,           0.0084556
                  80,              0.0368,            0.010495,           0.0012799,             0.72598,             0.56237,             0.62109,             0.33279,            0.045517,             0.01231,           0.0040539,           0.0084358,           0.0084358,           0.0084358
                  81,             0.03602,           0.0090962,          0.00088386,             0.75993,              0.5365,             0.60636,             0.32185,             0.04603,            0.012874,           0.0037782,            0.008416,            0.008416,            0.008416
                  82,            0.032246,           0.0099065,          0.00076103,             0.79518,             0.53958,             0.62941,             0.32437,            0.044878,            0.011887,           0.0039788,           0.0083962,           0.0083962,           0.0083962
                  83,            0.035449,            0.010031,          0.00080174,             0.73892,             0.57464,              0.6363,             0.32826,            0.045852,            0.011283,           0.0039116,           0.0083764,           0.0083764,           0.0083764
                  84,            0.034403,            0.010626,          0.00070475,             0.73136,             0.61013,             0.65659,             0.35229,             0.04357,            0.011284,           0.0042066,           0.0083566,           0.0083566,           0.0083566
                  85,            0.036495,           0.0096165,          0.00060944,             0.70506,             0.63885,             0.63084,             0.32988,            0.046842,             0.01172,           0.0034737,           0.0083368,           0.0083368,           0.0083368
                  86,             0.03627,           0.0098763,          0.00075332,              0.7813,             0.58056,             0.63981,              0.3054,            0.047804,            0.011888,           0.0036773,            0.008317,            0.008317,            0.008317
                  87,            0.038083,           0.0094527,           0.0016262,             0.76383,             0.57633,               0.637,             0.30164,             0.04682,            0.012619,           0.0054041,           0.0082972,           0.0082972,           0.0082972
                  88,            0.034487,            0.010227,          0.00098207,             0.77257,             0.54507,             0.61971,             0.32043,            0.046014,            0.012921,           0.0065405,           0.0082774,           0.0082774,           0.0082774
                  89,            0.035442,           0.0099432,           0.0014846,             0.77318,             0.58056,             0.62821,             0.33568,            0.046101,            0.012121,           0.0062204,           0.0082576,           0.0082576,           0.0082576
                  90,            0.035556,             0.01039,           0.0012025,             0.76808,             0.53029,             0.60614,             0.30166,            0.047525,            0.012089,            0.010142,           0.0082378,           0.0082378,           0.0082378
                  91,            0.034324,            0.011191,           0.0011611,             0.80039,             0.52864,             0.61407,             0.29924,            0.048593,             0.01321,           0.0066637,            0.008218,            0.008218,            0.008218
                  92,            0.035194,            0.009704,          0.00085407,             0.71588,              0.5121,             0.55648,             0.26168,            0.049212,            0.015097,           0.0059644,           0.0081982,           0.0081982,           0.0081982
                  93,            0.034059,            0.010727,          0.00085504,             0.78262,             0.53913,             0.59808,             0.30278,            0.047823,            0.014424,           0.0061873,           0.0081784,           0.0081784,           0.0081784
                  94,            0.037241,           0.0098792,          0.00076877,             0.78645,              0.5201,             0.57892,               0.281,            0.048827,            0.014895,           0.0049114,           0.0081586,           0.0081586,           0.0081586
                  95,            0.034296,           0.0096449,          0.00078454,              0.6848,             0.60714,             0.65408,             0.33607,            0.045474,            0.012753,            0.004089,           0.0081388,           0.0081388,           0.0081388
                  96,            0.032245,            0.010358,          0.00084112,             0.75866,              0.6001,             0.65365,             0.33399,            0.045374,            0.012333,           0.0026558,            0.008119,            0.008119,            0.008119
                  97,            0.031865,           0.0092063,          0.00083017,             0.81753,             0.56066,             0.66397,             0.32164,             0.04544,            0.012533,            0.002711,           0.0080992,           0.0080992,           0.0080992
                  98,            0.032312,           0.0097949,           0.0011339,             0.68845,             0.66417,             0.66716,             0.33358,            0.045556,            0.012477,           0.0032863,           0.0080794,           0.0080794,           0.0080794
                  99,             0.03446,           0.0091417,          0.00092651,               0.635,             0.58561,             0.63657,             0.32732,            0.047751,            0.013209,           0.0044229,           0.0080596,           0.0080596,           0.0080596
                 100,            0.033623,           0.0095133,           0.0011022,             0.83304,             0.53067,             0.62182,             0.30031,            0.046358,            0.013205,           0.0039373,           0.0080398,           0.0080398,           0.0080398
                 101,            0.034138,           0.0089342,           0.0009025,             0.71882,             0.54759,             0.59298,             0.30024,            0.047331,            0.012605,           0.0040696,             0.00802,             0.00802,             0.00802
                 102,            0.036625,             0.01038,          0.00076343,             0.78756,             0.54633,             0.64393,             0.30307,            0.047635,            0.012104,           0.0047536,           0.0080002,           0.0080002,           0.0080002
                 103,            0.035103,           0.0093944,          0.00074961,             0.82823,             0.59957,             0.66469,             0.32239,            0.045907,            0.011791,           0.0044125,           0.0079804,           0.0079804,           0.0079804
                 104,              0.0343,           0.0091562,          0.00065793,             0.74589,             0.58509,             0.64317,             0.33042,            0.044305,            0.012061,           0.0036253,           0.0079606,           0.0079606,           0.0079606
                 105,            0.032375,           0.0097704,           0.0006213,             0.80901,             0.52012,             0.60761,              0.3118,            0.044607,            0.013432,           0.0042564,           0.0079408,           0.0079408,           0.0079408
                 106,            0.033698,           0.0095372,          0.00070809,             0.79718,             0.53812,             0.62327,             0.32193,            0.043813,            0.012936,           0.0058306,            0.007921,            0.007921,            0.007921
                 107,            0.032838,           0.0091163,          0.00068063,             0.71162,             0.57919,             0.62822,             0.31443,            0.044418,            0.012779,           0.0055813,           0.0079012,           0.0079012,           0.0079012
                 108,            0.032254,           0.0095741,           0.0008423,             0.81605,             0.57507,             0.62639,             0.31261,            0.045012,            0.012434,           0.0051465,           0.0078814,           0.0078814,           0.0078814
                 109,            0.031674,           0.0087909,          0.00064311,             0.68366,             0.62417,              0.6408,             0.32481,            0.045361,            0.011953,           0.0047666,           0.0078616,           0.0078616,           0.0078616
                 110,            0.033049,           0.0094567,          0.00069378,             0.70555,             0.60482,             0.62443,              0.2994,            0.046775,            0.012403,           0.0043244,           0.0078418,           0.0078418,           0.0078418
                 111,            0.033857,            0.009538,          0.00081544,             0.75347,             0.61056,             0.66631,             0.35108,            0.042638,            0.011881,           0.0047908,            0.007822,            0.007822,            0.007822
                 112,            0.032876,           0.0088349,          0.00055962,             0.75499,             0.59534,             0.67107,             0.34517,            0.043757,            0.012435,           0.0048577,           0.0078022,           0.0078022,           0.0078022
                 113,            0.036026,           0.0090214,          0.00070989,             0.80556,             0.55893,             0.62435,             0.32049,            0.044722,            0.013307,           0.0050117,           0.0077824,           0.0077824,           0.0077824
                 114,            0.032347,           0.0089209,          0.00079326,             0.86072,             0.57167,             0.66862,             0.33902,            0.044278,            0.012924,           0.0047505,           0.0077626,           0.0077626,           0.0077626
                 115,            0.031597,           0.0095307,           0.0006741,             0.80144,             0.60664,             0.66185,             0.32619,            0.044643,            0.012468,           0.0039134,           0.0077428,           0.0077428,           0.0077428
                 116,             0.03132,           0.0091067,          0.00066052,             0.81277,             0.57877,             0.66173,              0.3371,            0.044702,            0.012613,           0.0043718,            0.007723,            0.007723,            0.007723
                 117,            0.031749,           0.0090069,          0.00064471,             0.73995,             0.63442,             0.68892,             0.35935,             0.04485,            0.012418,            0.005234,           0.0077032,           0.0077032,           0.0077032
                 118,            0.032205,           0.0099828,          0.00059461,             0.80657,             0.55353,             0.64712,             0.33407,            0.045166,            0.012431,           0.0052687,           0.0076834,           0.0076834,           0.0076834
                 119,             0.03442,           0.0092187,          0.00053553,             0.76138,             0.58471,             0.65716,             0.32113,            0.042432,            0.012366,           0.0064677,           0.0076636,           0.0076636,           0.0076636
                 120,            0.032868,           0.0098971,          0.00058622,             0.71781,             0.56155,             0.64534,             0.33781,            0.042297,            0.012796,           0.0060294,           0.0076438,           0.0076438,           0.0076438
                 121,            0.031869,           0.0094562,           0.0006413,             0.76527,             0.53831,             0.61695,             0.33298,            0.043285,            0.013155,             0.00587,            0.007624,            0.007624,            0.007624
                 122,             0.03098,           0.0099507,            0.000807,             0.80764,             0.57789,             0.66033,             0.34879,            0.043576,            0.012952,           0.0062821,           0.0076042,           0.0076042,           0.0076042
                 123,            0.030663,           0.0096279,           0.0010375,             0.81461,             0.62442,             0.66444,              0.3498,            0.043941,            0.013285,           0.0056321,           0.0075844,           0.0075844,           0.0075844
                 124,            0.031127,           0.0088163,          0.00064101,             0.84991,             0.62805,             0.68321,              0.3283,            0.043244,            0.013168,           0.0050521,           0.0075646,           0.0075646,           0.0075646
                 125,            0.032385,           0.0089898,          0.00069379,             0.72726,             0.64012,              0.6772,             0.35258,            0.043336,            0.013339,           0.0049608,           0.0075448,           0.0075448,           0.0075448
                 126,            0.029943,           0.0092503,          0.00057052,              0.8728,             0.60978,             0.68723,             0.35008,            0.045653,            0.012962,           0.0047384,            0.007525,            0.007525,            0.007525
                 127,            0.030414,           0.0086909,           0.0005504,             0.83848,             0.64011,             0.70069,             0.37941,            0.043623,             0.01292,            0.004453,           0.0075052,           0.0075052,           0.0075052
                 128,            0.029864,           0.0089254,          0.00055028,             0.72497,             0.63214,             0.67677,             0.35182,            0.043732,            0.013288,           0.0041955,           0.0074854,           0.0074854,           0.0074854
                 129,            0.029475,           0.0097577,          0.00066749,             0.81899,             0.62459,             0.68478,             0.36556,            0.044595,            0.011833,           0.0037727,           0.0074656,           0.0074656,           0.0074656
                 130,            0.030019,           0.0091837,          0.00066425,             0.78616,             0.65362,             0.68014,             0.33051,             0.04596,            0.012056,           0.0041084,           0.0074458,           0.0074458,           0.0074458
                 131,            0.030319,           0.0086745,          0.00056667,             0.80921,             0.64229,             0.67974,             0.34599,            0.044585,            0.012197,           0.0040228,            0.007426,            0.007426,            0.007426
                 132,            0.031236,            0.010054,          0.00090889,             0.82644,             0.61471,             0.67762,             0.32882,             0.04397,            0.012529,           0.0041156,           0.0074062,           0.0074062,           0.0074062
                 133,            0.031706,           0.0082432,           0.0010315,              0.7714,              0.6504,             0.70112,             0.37392,            0.042731,             0.01235,           0.0041239,           0.0073864,           0.0073864,           0.0073864
                 134,            0.028421,            0.008872,          0.00070284,             0.81855,             0.63487,              0.6891,             0.37066,            0.041096,            0.012176,           0.0040332,           0.0073666,           0.0073666,           0.0073666
                 135,            0.029284,           0.0091413,           0.0006036,             0.83032,              0.5966,             0.66434,             0.36253,            0.041518,            0.012863,           0.0039813,           0.0073468,           0.0073468,           0.0073468
                 136,            0.031747,           0.0082944,          0.00064772,             0.75978,              0.5726,             0.61793,             0.32502,            0.044288,            0.013468,           0.0040237,            0.007327,            0.007327,            0.007327
                 137,            0.029234,           0.0091908,          0.00050967,             0.78597,             0.57486,             0.65143,             0.34605,            0.042361,            0.013658,           0.0039724,           0.0073072,           0.0073072,           0.0073072
                 138,            0.029565,           0.0088816,          0.00062527,             0.74941,             0.63599,             0.68906,             0.35849,            0.042516,            0.013762,           0.0039101,           0.0072874,           0.0072874,           0.0072874
                 139,            0.031971,           0.0083288,          0.00056046,             0.83191,             0.57083,             0.66721,             0.35261,            0.044558,            0.013762,             0.00408,           0.0072676,           0.0072676,           0.0072676
                 140,            0.028975,           0.0084481,          0.00064736,             0.85882,             0.59281,             0.69383,             0.36239,            0.043012,            0.012493,           0.0044336,           0.0072478,           0.0072478,           0.0072478
                 141,            0.029248,           0.0084257,          0.00052571,             0.79139,             0.64387,              0.7006,             0.36206,              0.0429,            0.012599,           0.0047265,            0.007228,            0.007228,            0.007228
                 142,            0.029693,           0.0084776,          0.00067005,             0.87147,             0.60141,             0.70273,              0.3943,            0.042534,            0.013374,           0.0045145,           0.0072082,           0.0072082,           0.0072082
                 143,             0.02878,           0.0091734,           0.0007626,             0.81299,             0.63165,             0.69462,              0.3742,            0.042936,            0.013112,           0.0050986,           0.0071884,           0.0071884,           0.0071884
                 144,            0.028021,           0.0091495,          0.00061189,             0.79897,             0.61528,             0.68001,             0.33731,             0.04531,            0.012788,           0.0060128,           0.0071686,           0.0071686,           0.0071686
                 145,            0.028659,           0.0085749,          0.00056944,             0.77872,             0.59534,             0.66919,             0.35535,            0.042946,            0.013033,           0.0068379,           0.0071488,           0.0071488,           0.0071488
                 146,            0.028543,           0.0087418,          0.00050224,             0.81236,             0.58031,             0.64755,              0.3432,            0.043921,             0.01374,           0.0070148,            0.007129,            0.007129,            0.007129
                 147,            0.027457,           0.0083139,          0.00060647,              0.8163,             0.60651,              0.6633,               0.348,            0.043116,            0.014163,           0.0058531,           0.0071092,           0.0071092,           0.0071092
                 148,            0.026819,           0.0082208,          0.00048237,             0.81091,             0.57707,             0.65429,             0.35697,            0.043536,            0.014844,           0.0046264,           0.0070894,           0.0070894,           0.0070894
                 149,            0.028017,           0.0077949,          0.00046403,             0.78203,             0.62544,             0.68105,             0.37801,             0.04255,            0.014167,           0.0045355,           0.0070696,           0.0070696,           0.0070696
                 150,            0.030848,           0.0082816,          0.00051945,             0.77525,             0.59416,             0.67112,             0.36145,            0.044177,            0.013344,           0.0048017,           0.0070498,           0.0070498,           0.0070498
                 151,            0.029697,           0.0091591,          0.00048559,             0.84016,             0.62786,             0.70197,             0.37317,            0.043904,            0.012491,           0.0046172,             0.00703,             0.00703,             0.00703
                 152,            0.027827,           0.0081421,          0.00053018,             0.74708,             0.62299,             0.67176,             0.37747,            0.043786,            0.012431,            0.005096,           0.0070102,           0.0070102,           0.0070102
                 153,            0.028331,           0.0078677,          0.00071556,              0.7509,             0.64143,             0.69468,             0.37062,            0.042709,            0.012859,           0.0041559,           0.0069904,           0.0069904,           0.0069904
                 154,            0.030093,           0.0088957,           0.0006034,             0.77405,              0.6189,             0.67976,             0.35137,            0.043374,            0.013731,           0.0039028,           0.0069706,           0.0069706,           0.0069706
                 155,             0.02935,           0.0085069,          0.00080702,             0.79537,             0.58841,             0.66509,             0.35165,            0.043447,            0.014266,           0.0038926,           0.0069508,           0.0069508,           0.0069508
                 156,            0.029405,           0.0089382,          0.00078332,             0.74228,             0.62905,             0.66245,             0.34949,            0.042669,             0.01354,           0.0041989,            0.006931,            0.006931,            0.006931
                 157,            0.029064,           0.0077413,          0.00068359,             0.77556,             0.60841,             0.67892,             0.35771,            0.042909,            0.012947,           0.0038971,           0.0069112,           0.0069112,           0.0069112
                 158,            0.028052,           0.0078391,          0.00059577,             0.76966,             0.60841,             0.66483,             0.34473,            0.042331,            0.013068,           0.0040698,           0.0068914,           0.0068914,           0.0068914
