               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.077224,             0.01922,           0.0071047,             0.16408,             0.29329,             0.12413,            0.030324,            0.099845,             0.01795,            0.031618,           0.0061466,           0.0061466,            0.042147
                  13,            0.071055,            0.018484,             0.00628,              0.4684,             0.16736,              0.1326,            0.028475,            0.094211,             0.01396,            0.028666,            0.006604,            0.006604,            0.037604
                  14,            0.072242,            0.017514,           0.0074882,             0.14505,             0.21087,            0.078975,            0.016083,            0.095982,            0.014976,            0.024628,           0.0070581,           0.0070581,            0.033058
                  15,            0.070837,            0.016764,           0.0054933,             0.64355,             0.23457,             0.17958,            0.055453,            0.077984,            0.025429,            0.032401,           0.0075089,           0.0075089,            0.028509
                  16,            0.066811,             0.01602,           0.0057192,             0.29981,              0.2566,             0.17994,            0.052866,            0.081281,            0.014809,            0.028221,           0.0079565,           0.0079565,            0.023956
                  17,            0.066571,            0.018465,           0.0059662,             0.61068,              0.1044,            0.074313,            0.019179,            0.080639,            0.018508,             0.04093,           0.0084007,           0.0084007,            0.019401
                  18,            0.066526,            0.016536,           0.0062238,             0.37374,             0.22186,             0.16777,            0.037754,            0.085566,            0.019121,            0.027116,           0.0088416,           0.0088416,            0.014842
                  19,            0.064746,            0.017067,           0.0044081,             0.24018,             0.31809,             0.13048,            0.034855,            0.090675,            0.021708,             0.01825,           0.0092793,           0.0092793,            0.010279
                  20,            0.066088,            0.015908,           0.0048978,             0.16637,             0.21047,            0.081558,            0.025898,            0.086489,            0.021646,            0.029998,             0.00934,             0.00934,             0.00934
                  21,            0.067855,            0.016743,           0.0064319,             0.11466,             0.10353,            0.046692,            0.010098,            0.091152,            0.017802,            0.036043,             0.00934,             0.00934,             0.00934
                  22,             0.06437,            0.016934,           0.0060193,              0.2292,             0.27844,             0.15374,            0.050829,            0.088192,             0.02429,            0.041941,            0.009307,            0.009307,            0.009307
                  23,            0.062306,            0.016741,           0.0053399,             0.28976,             0.34233,             0.18125,             0.07121,            0.078048,            0.021379,            0.047895,            0.009274,            0.009274,            0.009274
                  24,            0.057824,            0.015611,            0.004293,             0.20653,             0.13981,            0.085009,            0.033384,            0.079416,            0.024461,            0.031165,            0.009241,            0.009241,            0.009241
                  25,            0.059179,             0.01481,           0.0031537,             0.27662,             0.23864,             0.13008,            0.053196,            0.075758,            0.024319,            0.050213,            0.009208,            0.009208,            0.009208
                  26,             0.05666,            0.015299,           0.0033501,            0.071691,             0.24755,            0.061026,            0.021354,            0.088338,            0.027545,            0.029203,            0.009175,            0.009175,            0.009175
                  27,            0.060578,            0.014678,           0.0042866,             0.17913,             0.16862,             0.10425,             0.03793,            0.082274,            0.023414,             0.03386,            0.009142,            0.009142,            0.009142
                  28,              0.0557,            0.014379,           0.0047745,             0.22977,             0.24787,             0.14313,            0.054871,            0.077816,            0.017824,            0.032744,            0.009109,            0.009109,            0.009109
                  29,            0.053063,            0.015562,           0.0034042,             0.36931,             0.25394,              0.2384,            0.091848,             0.07562,            0.019718,             0.01805,            0.009076,            0.009076,            0.009076
                  30,            0.055789,             0.01519,            0.002645,             0.37155,             0.30339,             0.23101,            0.078073,            0.073811,            0.017443,            0.014679,            0.009043,            0.009043,            0.009043
                  31,            0.051731,             0.01442,           0.0022463,             0.39142,             0.36761,             0.32048,             0.11742,            0.067596,            0.017927,             0.01229,             0.00901,             0.00901,             0.00901
                  32,            0.054978,             0.01302,            0.002614,             0.61019,             0.38461,             0.41061,             0.16748,            0.063503,              0.0163,             0.01866,            0.008977,            0.008977,            0.008977
                  33,            0.050322,            0.014218,           0.0023107,             0.38618,             0.33554,             0.30781,            0.087572,            0.066529,            0.014364,            0.019794,            0.008944,            0.008944,            0.008944
                  34,            0.050374,            0.014116,           0.0021293,             0.38492,             0.36761,             0.34482,             0.13838,            0.065494,            0.015417,            0.010837,            0.008911,            0.008911,            0.008911
                  35,            0.049673,            0.014006,           0.0017523,             0.57158,             0.53364,             0.50349,             0.21169,            0.062416,            0.014233,            0.011606,            0.008878,            0.008878,            0.008878
                  36,            0.050141,            0.011867,           0.0032143,             0.60447,             0.48292,             0.48138,             0.20807,            0.056351,            0.014445,            0.011241,            0.008845,            0.008845,            0.008845
                  37,            0.049585,            0.013763,           0.0022246,               0.678,             0.44958,             0.50024,             0.22947,            0.054996,            0.014465,            0.017357,            0.008812,            0.008812,            0.008812
                  38,            0.048551,             0.01376,           0.0020526,             0.67058,             0.47216,             0.48384,             0.19056,             0.06175,            0.014489,            0.014588,            0.008779,            0.008779,            0.008779
                  39,            0.046952,              0.0134,           0.0019318,             0.52903,             0.38447,             0.41175,               0.184,            0.059465,            0.015614,            0.013499,            0.008746,            0.008746,            0.008746
                  40,            0.046911,            0.012513,           0.0020309,             0.62063,             0.42725,             0.41208,             0.17387,            0.061021,             0.01432,            0.010401,            0.008713,            0.008713,            0.008713
                  41,            0.046706,            0.012589,            0.001408,              0.5835,             0.47023,             0.45532,             0.18446,            0.062981,            0.013761,           0.0071991,             0.00868,             0.00868,             0.00868
                  42,            0.045499,            0.011031,           0.0016685,             0.71446,             0.42419,             0.46944,             0.19967,            0.058834,            0.013936,           0.0073011,            0.008647,            0.008647,            0.008647
                  43,            0.044151,             0.01161,           0.0014412,             0.62075,             0.47554,             0.53014,             0.22278,            0.056951,            0.013384,           0.0052502,            0.008614,            0.008614,            0.008614
                  44,            0.041137,            0.012201,           0.0019359,              0.7628,             0.46733,             0.50599,             0.20602,            0.058072,            0.012781,            0.019607,            0.008581,            0.008581,            0.008581
                  45,            0.049751,            0.012288,             0.00149,             0.58984,             0.48108,             0.49279,             0.17791,            0.060289,            0.012341,            0.015183,            0.008548,            0.008548,            0.008548
                  46,            0.046557,            0.012451,            0.001633,             0.65168,             0.58945,             0.59221,             0.20659,            0.060827,            0.012297,           0.0072616,            0.008515,            0.008515,            0.008515
                  47,            0.047241,            0.012894,           0.0013568,             0.79801,             0.59238,             0.64473,             0.30204,            0.050798,            0.011934,            0.011594,            0.008482,            0.008482,            0.008482
                  48,            0.042101,            0.011408,           0.0021544,             0.69406,             0.55377,             0.61754,             0.26646,            0.058194,            0.011992,           0.0062568,            0.008449,            0.008449,            0.008449
                  49,            0.043694,            0.010691,           0.0012537,             0.77132,             0.57072,              0.6295,             0.30315,             0.05281,            0.012098,             0.00368,            0.008416,            0.008416,            0.008416
                  50,            0.038469,            0.012176,           0.0014741,             0.81067,             0.52517,             0.63614,             0.30813,            0.052639,            0.012085,           0.0066811,            0.008383,            0.008383,            0.008383
                  51,            0.041343,            0.011913,           0.0023555,             0.73355,             0.49791,             0.55192,             0.25226,            0.054619,             0.01303,           0.0048407,             0.00835,             0.00835,             0.00835
                  52,            0.044621,            0.013273,           0.0018263,             0.78209,             0.53237,             0.60568,             0.28255,             0.05247,            0.012783,           0.0053645,            0.008317,            0.008317,            0.008317
                  53,            0.042572,            0.012216,           0.0011522,             0.64769,             0.46969,             0.46333,             0.15402,            0.060324,            0.014712,           0.0093098,            0.008284,            0.008284,            0.008284
                  54,            0.040527,            0.011679,           0.0014433,             0.75991,             0.48157,             0.53506,             0.22991,              0.0539,             0.01487,            0.010127,            0.008251,            0.008251,            0.008251
                  55,            0.043957,            0.010791,           0.0012693,             0.69679,             0.46859,             0.47707,             0.17449,            0.061495,            0.014023,            0.014128,            0.008218,            0.008218,            0.008218
                  56,            0.042548,            0.011056,           0.0010691,             0.60902,              0.5121,             0.54069,             0.24233,            0.052435,            0.013651,            0.010132,            0.008185,            0.008185,            0.008185
                  57,            0.041086,            0.011596,           0.0011891,              0.6812,              0.5962,             0.62192,             0.27707,            0.052771,            0.012482,           0.0079585,            0.008152,            0.008152,            0.008152
                  58,            0.039167,            0.010869,           0.0023836,              0.6843,             0.54292,             0.59485,             0.29498,            0.049545,            0.012511,           0.0083044,            0.008119,            0.008119,            0.008119
                  59,            0.041509,             0.01115,           0.0019989,             0.74925,             0.53705,             0.58735,              0.2952,            0.050809,            0.012265,            0.011729,            0.008086,            0.008086,            0.008086
                  60,            0.038538,            0.011639,           0.0025039,             0.72431,             0.56917,             0.59182,             0.28011,            0.050703,            0.012676,            0.012628,            0.008053,            0.008053,            0.008053
                  61,            0.042008,            0.010974,           0.0013984,             0.77872,             0.48624,             0.58283,             0.26903,            0.053142,            0.014326,            0.009252,             0.00802,             0.00802,             0.00802
                  62,             0.03885,            0.010519,           0.0016902,             0.66034,             0.58902,             0.62636,             0.31212,             0.04961,            0.013524,           0.0073155,            0.007987,            0.007987,            0.007987
                  63,            0.037415,            0.010842,           0.0012311,             0.83104,             0.56608,             0.66268,             0.32973,            0.048796,             0.01234,           0.0081249,            0.007954,            0.007954,            0.007954
                  64,            0.039011,           0.0091139,           0.0010638,             0.78191,             0.63885,             0.70058,             0.33429,              0.0505,            0.012375,           0.0072869,            0.007921,            0.007921,            0.007921
                  65,            0.040148,            0.010586,           0.0015502,             0.76778,             0.57894,             0.65152,             0.27499,            0.049839,            0.012838,           0.0081833,            0.007888,            0.007888,            0.007888
                  66,            0.039125,            0.012172,           0.0012784,             0.74821,             0.62789,             0.67606,             0.34652,            0.050353,             0.01245,            0.007887,            0.007855,            0.007855,            0.007855
                  67,            0.038709,            0.010992,            0.001029,             0.88744,             0.51325,             0.63638,             0.30929,            0.048335,            0.012793,           0.0079294,            0.007822,            0.007822,            0.007822
                  68,            0.039683,            0.011959,           0.0011488,             0.66835,             0.56029,             0.60458,             0.29533,            0.050425,             0.01356,           0.0081145,            0.007789,            0.007789,            0.007789
                  69,            0.040356,            0.010931,           0.0019995,             0.65748,             0.59064,             0.62564,             0.27959,            0.056083,            0.013833,           0.0082874,            0.007756,            0.007756,            0.007756
                  70,            0.040178,            0.010358,          0.00096579,             0.71605,             0.52011,             0.59522,             0.28303,            0.052565,            0.013992,            0.012128,            0.007723,            0.007723,            0.007723
                  71,            0.038052,            0.010191,          0.00094554,             0.69521,             0.48805,             0.52893,              0.2237,            0.058784,            0.014289,            0.011771,             0.00769,             0.00769,             0.00769
                  72,            0.037433,            0.010242,          0.00098623,             0.85914,             0.51552,             0.61019,             0.29455,            0.049355,             0.01489,            0.011723,            0.007657,            0.007657,            0.007657
                  73,            0.037363,            0.011056,           0.0010939,             0.71449,             0.58534,              0.6056,             0.29129,            0.050794,             0.01434,           0.0082087,            0.007624,            0.007624,            0.007624
                  74,            0.038006,           0.0098967,          0.00079098,             0.76738,             0.59361,             0.65371,             0.33533,             0.05213,            0.013174,           0.0073698,            0.007591,            0.007591,            0.007591
                  75,            0.035858,           0.0094843,          0.00085249,             0.89697,             0.57633,             0.67111,             0.32081,              0.0508,            0.013083,           0.0070304,            0.007558,            0.007558,            0.007558
                  76,            0.038671,            0.011603,          0.00086825,             0.86317,             0.55478,              0.6678,             0.32148,            0.051055,            0.012938,            0.007211,            0.007525,            0.007525,            0.007525
                  77,            0.035976,            0.010065,          0.00086879,             0.69784,             0.63458,             0.65926,             0.30558,            0.052138,            0.013177,            0.007583,            0.007492,            0.007492,            0.007492
                  78,             0.03557,           0.0099684,          0.00075816,             0.76859,             0.65659,             0.68817,             0.32994,             0.04939,            0.012692,             0.00795,            0.007459,            0.007459,            0.007459
                  79,            0.036625,           0.0096729,          0.00074182,             0.75533,             0.55985,               0.618,             0.31255,            0.049154,            0.013077,           0.0083881,            0.007426,            0.007426,            0.007426
                  80,            0.034786,            0.010054,          0.00091655,             0.74021,             0.59029,             0.64428,              0.3306,              0.0482,            0.013124,           0.0085459,            0.007393,            0.007393,            0.007393
                  81,            0.033985,           0.0093302,          0.00071659,             0.78407,              0.5729,             0.67368,             0.33534,            0.052514,            0.013172,           0.0076579,             0.00736,             0.00736,             0.00736
                  82,            0.035199,           0.0095439,          0.00073243,             0.78168,             0.60209,             0.66752,             0.32395,            0.048511,            0.012315,             0.00808,            0.007327,            0.007327,            0.007327
                  83,            0.034754,           0.0096946,          0.00087519,              0.8082,             0.53623,             0.64701,             0.29985,            0.050388,            0.012803,           0.0090597,            0.007294,            0.007294,            0.007294
                  84,            0.034077,            0.010087,          0.00075154,             0.66187,              0.5989,             0.63284,             0.30539,            0.049056,            0.014174,           0.0097232,            0.007261,            0.007261,            0.007261
                  85,            0.035498,           0.0091449,          0.00077827,             0.73221,             0.51463,             0.60952,             0.29593,            0.053549,            0.014841,            0.010138,            0.007228,            0.007228,            0.007228
                  86,            0.038127,           0.0096127,            0.000896,             0.78973,             0.55858,             0.62895,             0.30495,            0.050883,            0.013854,           0.0089955,            0.007195,            0.007195,            0.007195
                  87,            0.034753,            0.009049,          0.00083778,             0.83074,             0.55592,             0.65569,             0.32395,            0.048803,            0.013312,           0.0085019,            0.007162,            0.007162,            0.007162
                  88,            0.032794,            0.010192,          0.00074246,             0.85638,             0.58682,             0.64712,             0.30489,            0.048123,             0.01401,           0.0092615,            0.007129,            0.007129,            0.007129
                  89,            0.033396,           0.0093767,          0.00082192,             0.79028,             0.56059,             0.62719,             0.31474,            0.050461,            0.013912,           0.0086097,            0.007096,            0.007096,            0.007096
                  90,            0.033823,           0.0094364,          0.00071835,             0.83462,             0.53604,             0.63857,             0.32089,             0.04917,            0.013083,           0.0083407,            0.007063,            0.007063,            0.007063
                  91,            0.032116,           0.0094633,          0.00079716,             0.79427,             0.62533,             0.65952,             0.31822,            0.047651,             0.01301,            0.007605,             0.00703,             0.00703,             0.00703
                  92,            0.031163,           0.0088471,          0.00079791,             0.75492,             0.56793,             0.62234,             0.30972,            0.049031,            0.014288,           0.0090148,            0.006997,            0.006997,            0.006997
                  93,            0.032856,            0.010537,           0.0010023,              0.7193,             0.51381,             0.56184,             0.25538,            0.055742,            0.015664,            0.012683,            0.006964,            0.006964,            0.006964
                  94,            0.035838,            0.010153,           0.0016007,             0.69559,             0.54023,             0.57808,             0.29607,            0.054977,            0.013919,           0.0089064,            0.006931,            0.006931,            0.006931
                  95,            0.034548,            0.010004,           0.0010657,             0.78621,             0.56308,             0.61664,             0.30857,            0.052135,            0.013417,             0.01054,            0.006898,            0.006898,            0.006898
                  96,            0.035648,             0.01134,          0.00095437,             0.69597,             0.52453,             0.56703,             0.25827,            0.052676,            0.013388,            0.010588,            0.006865,            0.006865,            0.006865
                  97,            0.032361,           0.0095863,           0.0012139,             0.71429,              0.5121,             0.56374,             0.28962,            0.050112,            0.012973,            0.013394,            0.006832,            0.006832,            0.006832
                  98,            0.032999,           0.0099815,          0.00066008,             0.68793,             0.54507,             0.54769,             0.24796,             0.05227,            0.013086,            0.013356,            0.006799,            0.006799,            0.006799
                  99,            0.032374,           0.0096056,          0.00087097,             0.75821,             0.52097,             0.57354,             0.25229,            0.050798,            0.013562,            0.011556,            0.006766,            0.006766,            0.006766
                 100,            0.033333,           0.0096897,           0.0012494,             0.77689,             0.55009,             0.60804,             0.32354,            0.047183,            0.013756,           0.0092126,            0.006733,            0.006733,            0.006733
                 101,            0.032041,           0.0090348,          0.00067572,             0.78089,             0.57404,             0.62689,             0.29981,            0.048676,            0.013207,           0.0079693,              0.0067,              0.0067,              0.0067
                 102,            0.033681,            0.010232,          0.00078178,             0.76432,             0.61516,             0.64987,             0.29336,            0.049572,            0.012232,           0.0080455,            0.006667,            0.006667,            0.006667
                 103,            0.033651,           0.0083807,          0.00065392,             0.78239,             0.63476,             0.66809,             0.32926,            0.049084,            0.011873,           0.0074627,            0.006634,            0.006634,            0.006634
                 104,            0.035437,           0.0089897,          0.00082189,             0.82019,             0.61561,             0.67206,              0.3316,            0.047879,            0.012133,           0.0060825,            0.006601,            0.006601,            0.006601
                 105,            0.032059,           0.0097843,          0.00061287,             0.85065,             0.62294,             0.68954,             0.35138,             0.04967,            0.012538,           0.0054965,            0.006568,            0.006568,            0.006568
                 106,            0.032222,           0.0091646,          0.00056336,             0.91371,             0.60039,             0.68403,             0.32829,            0.046957,            0.013397,           0.0055359,            0.006535,            0.006535,            0.006535
                 107,            0.032595,             0.00896,          0.00058914,             0.87743,             0.57462,             0.65669,             0.31648,            0.049581,            0.013695,           0.0058597,            0.006502,            0.006502,            0.006502
                 108,            0.031158,           0.0096846,          0.00062118,             0.81577,             0.57336,             0.65076,             0.33993,            0.051156,            0.013924,           0.0074584,            0.006469,            0.006469,            0.006469
                 109,            0.031668,           0.0086862,           0.0006991,             0.81832,             0.60209,              0.6676,             0.34023,            0.048676,             0.01323,           0.0062881,            0.006436,            0.006436,            0.006436
                 110,            0.029954,           0.0086608,          0.00061072,              0.7192,             0.63209,             0.64896,             0.34976,            0.046834,            0.013135,           0.0072029,            0.006403,            0.006403,            0.006403
                 111,            0.034195,           0.0094265,          0.00080794,             0.74286,             0.61435,             0.65817,             0.34315,            0.048703,            0.013056,           0.0060484,             0.00637,             0.00637,             0.00637
                 112,            0.031151,           0.0088009,          0.00059259,             0.78328,             0.60097,             0.64933,             0.34781,            0.048036,             0.01404,           0.0064756,            0.006337,            0.006337,            0.006337
                 113,            0.032272,           0.0091131,          0.00083411,             0.79507,             0.57906,             0.65073,             0.33678,            0.047457,            0.013577,           0.0082087,            0.006304,            0.006304,            0.006304
                 114,            0.030064,           0.0085035,          0.00049019,             0.81511,              0.5704,             0.66022,             0.33259,            0.048121,            0.013331,           0.0085688,            0.006271,            0.006271,            0.006271
                 115,            0.031373,           0.0091445,          0.00066737,             0.76295,             0.58757,             0.66294,             0.35988,            0.049269,            0.013119,            0.008879,            0.006238,            0.006238,            0.006238
                 116,            0.032391,           0.0087544,          0.00059382,             0.78153,             0.55171,             0.63811,             0.31188,             0.05113,            0.013621,           0.0088109,            0.006205,            0.006205,            0.006205
                 117,            0.031714,           0.0089139,          0.00080912,             0.76428,             0.56808,             0.62866,             0.26587,            0.055543,            0.013614,           0.0081376,            0.006172,            0.006172,            0.006172
                 118,            0.032405,            0.010035,          0.00055178,             0.82352,             0.60782,             0.68088,             0.29101,             0.05338,            0.013623,           0.0077702,            0.006139,            0.006139,            0.006139
                 119,            0.032672,           0.0089504,          0.00055072,             0.74602,             0.63907,             0.67954,             0.36031,            0.047059,            0.013227,            0.006632,            0.006106,            0.006106,            0.006106
                 120,            0.030571,           0.0095129,          0.00062045,             0.76971,              0.6211,             0.65581,             0.34233,            0.049197,            0.012864,           0.0060861,            0.006073,            0.006073,            0.006073
                 121,            0.031283,           0.0099743,          0.00065897,             0.82526,             0.63043,             0.67798,             0.36179,            0.047777,            0.012861,           0.0060785,             0.00604,             0.00604,             0.00604
                 122,            0.031257,           0.0096577,          0.00054433,             0.81038,             0.62407,             0.69115,             0.34186,            0.048094,            0.013232,           0.0060341,            0.006007,            0.006007,            0.006007
                 123,             0.02996,           0.0095995,          0.00058883,             0.83312,             0.59534,             0.67913,             0.35068,              0.0468,            0.013549,           0.0058165,            0.005974,            0.005974,            0.005974
                 124,            0.029223,           0.0084675,          0.00061971,             0.83396,             0.59242,             0.67339,             0.33894,            0.047505,            0.014386,           0.0053734,            0.005941,            0.005941,            0.005941
                 125,            0.029429,           0.0087844,          0.00063912,             0.83231,             0.59944,             0.66155,              0.3162,              0.0503,            0.014546,           0.0055429,            0.005908,            0.005908,            0.005908
                 126,            0.030127,           0.0091515,          0.00043871,             0.81644,             0.57797,              0.6502,             0.31559,             0.04982,               0.015,           0.0052526,            0.005875,            0.005875,            0.005875
                 127,            0.029957,           0.0083109,          0.00046913,             0.89996,             0.57451,             0.65478,             0.28447,            0.053597,            0.014437,           0.0053798,            0.005842,            0.005842,            0.005842
                 128,            0.030254,            0.008677,           0.0004683,             0.89086,             0.56734,             0.66993,             0.31462,            0.049803,            0.014569,           0.0057194,            0.005809,            0.005809,            0.005809
                 129,            0.029336,           0.0093882,          0.00071666,             0.88037,             0.57379,             0.67488,             0.33746,            0.047118,            0.013579,           0.0064246,            0.005776,            0.005776,            0.005776
                 130,            0.028187,           0.0089504,          0.00053458,               0.857,              0.5742,             0.66856,             0.33454,            0.049025,             0.01344,           0.0064817,            0.005743,            0.005743,            0.005743
                 131,            0.029147,           0.0085254,           0.0012343,             0.81784,             0.56729,             0.64158,             0.29606,            0.051211,            0.014183,           0.0057318,             0.00571,             0.00571,             0.00571
                 132,            0.029814,           0.0099444,          0.00056945,              0.8443,             0.57687,             0.66266,             0.32634,            0.049193,            0.014332,           0.0051857,            0.005677,            0.005677,            0.005677
                 133,             0.02972,            0.007793,           0.0014101,             0.83474,             0.56888,             0.65731,             0.29893,             0.05114,            0.014792,           0.0055708,            0.005644,            0.005644,            0.005644
                 134,            0.028593,           0.0088454,          0.00051674,             0.86444,             0.55242,             0.65914,             0.33786,            0.047822,            0.014503,            0.006044,            0.005611,            0.005611,            0.005611
                 135,            0.027086,           0.0092866,          0.00058039,             0.88485,             0.55404,             0.65195,             0.33584,            0.046526,            0.015062,             0.00653,            0.005578,            0.005578,            0.005578
                 136,            0.029538,           0.0079358,          0.00066995,             0.83137,             0.52666,             0.62019,              0.3423,            0.047896,            0.015741,           0.0068317,            0.005545,            0.005545,            0.005545
                 137,            0.030174,           0.0093997,          0.00057718,              0.9401,             0.53544,             0.65787,             0.30162,            0.049664,            0.015537,           0.0065967,            0.005512,            0.005512,            0.005512
                 138,            0.029477,           0.0089571,          0.00061832,             0.79092,             0.56258,             0.65928,             0.34907,            0.047365,            0.014734,           0.0066916,            0.005479,            0.005479,            0.005479
                 139,            0.029209,           0.0079349,          0.00082895,             0.79044,             0.58083,             0.66213,             0.34888,            0.048895,            0.014391,           0.0062788,            0.005446,            0.005446,            0.005446
                 140,            0.030227,           0.0082413,          0.00064933,             0.78737,             0.59273,             0.65881,             0.36083,            0.048672,            0.014018,           0.0060554,            0.005413,            0.005413,            0.005413
                 141,            0.027204,           0.0084536,          0.00071595,             0.74271,             0.61918,             0.63738,             0.34321,            0.048348,              0.0146,           0.0064184,             0.00538,             0.00538,             0.00538
                 142,             0.02734,           0.0084135,          0.00065196,             0.73023,             0.59235,             0.64299,             0.33053,            0.049612,            0.014244,           0.0078308,            0.005347,            0.005347,            0.005347
                 143,            0.026868,           0.0083687,          0.00040754,             0.85385,             0.57782,             0.66753,             0.34691,            0.047853,            0.013776,             0.01011,            0.005314,            0.005314,            0.005314
                 144,            0.026444,           0.0083149,          0.00052186,             0.79555,             0.61691,             0.68534,             0.33991,             0.04766,            0.013601,           0.0089081,            0.005281,            0.005281,            0.005281
                 145,            0.027489,           0.0080866,          0.00049019,             0.76573,             0.60891,             0.67898,             0.33572,            0.048364,            0.013846,           0.0080855,            0.005248,            0.005248,            0.005248
                 146,            0.029264,           0.0087929,          0.00048084,             0.74738,             0.60416,             0.66668,             0.34732,            0.047553,             0.01446,           0.0077236,            0.005215,            0.005215,            0.005215
                 147,            0.025451,           0.0080907,          0.00062262,             0.79671,             0.59237,             0.67277,             0.32938,            0.047766,            0.014069,             0.00892,            0.005182,            0.005182,            0.005182
                 148,            0.027395,            0.008327,          0.00058492,             0.78799,             0.57632,             0.66315,             0.32022,            0.049602,            0.015016,           0.0085132,            0.005149,            0.005149,            0.005149
                 149,            0.027677,           0.0077505,          0.00051805,               0.787,             0.54739,             0.65722,              0.3158,            0.049276,            0.015228,           0.0070827,            0.005116,            0.005116,            0.005116
                 150,            0.027832,           0.0081621,          0.00046178,              0.7821,             0.59973,             0.67566,             0.34937,            0.047019,            0.014537,           0.0073586,            0.005083,            0.005083,            0.005083
                 151,            0.027334,           0.0089024,          0.00039893,             0.74009,             0.63239,             0.67606,             0.33508,            0.048092,            0.013938,            0.006734,             0.00505,             0.00505,             0.00505
                 152,            0.028829,           0.0081882,          0.00044106,             0.78812,             0.59589,             0.67885,             0.34911,            0.047843,            0.014032,           0.0070562,            0.005017,            0.005017,            0.005017
                 153,            0.026256,           0.0074781,          0.00054437,             0.74047,             0.63335,             0.68639,              0.3397,            0.048996,            0.014094,           0.0061127,            0.004984,            0.004984,            0.004984
                 154,            0.027406,           0.0088556,          0.00039362,             0.79534,             0.59794,             0.67975,             0.32938,            0.047581,            0.014556,           0.0057141,            0.004951,            0.004951,            0.004951
                 155,            0.024973,           0.0080186,          0.00033118,             0.80894,             0.56193,             0.67893,             0.34319,            0.048028,            0.014514,           0.0057422,            0.004918,            0.004918,            0.004918
                 156,            0.028462,           0.0083888,          0.00034664,             0.76018,             0.61308,             0.69907,             0.34228,            0.048817,            0.013747,           0.0056483,            0.004885,            0.004885,            0.004885
                 157,            0.028439,            0.007696,          0.00039431,             0.83168,             0.62223,             0.70249,             0.35665,            0.049944,            0.013658,           0.0052532,            0.004852,            0.004852,            0.004852
                 158,            0.027123,           0.0075431,          0.00050799,             0.81357,             0.59914,             0.68659,             0.35593,            0.047499,            0.014287,           0.0052504,            0.004819,            0.004819,            0.004819
                 159,            0.026147,           0.0078741,          0.00041599,             0.79594,             0.58435,             0.66557,             0.36002,            0.047592,            0.014519,           0.0048367,            0.004786,            0.004786,            0.004786
                 160,            0.028667,           0.0086641,          0.00054202,             0.83286,             0.57885,             0.66703,             0.37013,            0.047952,            0.014184,           0.0050338,            0.004753,            0.004753,            0.004753
                 161,            0.027932,           0.0078273,           0.0006013,             0.85943,             0.58428,             0.67083,             0.35566,            0.047498,               0.015,           0.0051188,             0.00472,             0.00472,             0.00472
                 162,            0.026259,           0.0077249,          0.00053002,             0.77588,             0.60335,              0.6873,             0.34154,            0.047801,            0.014615,           0.0048696,            0.004687,            0.004687,            0.004687
