               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.040829,           0.0091706,           0.0010453,             0.66907,             0.54094,             0.58011,             0.25769,            0.058639,           0.0095219,           0.0031672,           0.0069706,           0.0069706,           0.0069706
                 155,            0.044185,           0.0085992,           0.0010432,             0.72384,             0.49985,             0.57927,             0.29349,            0.057937,           0.0097401,           0.0027478,           0.0069508,           0.0069508,           0.0069508
                 156,            0.043361,           0.0095965,           0.0010494,             0.73282,             0.51736,             0.57199,             0.30388,            0.059592,           0.0094472,           0.0021745,            0.006931,            0.006931,            0.006931
                 157,            0.041692,            0.008556,           0.0014967,              0.7936,             0.51887,             0.61344,             0.28452,            0.058662,           0.0094821,           0.0021733,           0.0069112,           0.0069112,           0.0069112
                 158,            0.039026,           0.0083594,           0.0013685,             0.66519,             0.55787,             0.61995,             0.29248,            0.058486,           0.0096598,           0.0025768,           0.0068914,           0.0068914,           0.0068914
                 159,            0.041222,           0.0090337,           0.0010463,             0.72692,             0.54715,             0.59924,             0.28301,            0.059001,           0.0097291,           0.0030454,           0.0068716,           0.0068716,           0.0068716
                 160,            0.042229,           0.0090626,           0.0012812,             0.72618,              0.5824,             0.62586,             0.30621,            0.059696,           0.0092691,           0.0023329,           0.0068518,           0.0068518,           0.0068518
                 161,            0.043133,           0.0089014,          0.00094845,             0.71201,             0.56366,             0.61491,             0.29996,            0.062239,           0.0089816,           0.0023731,            0.006832,            0.006832,            0.006832
                 162,            0.042505,           0.0086077,            0.001232,             0.74649,             0.54399,              0.6084,             0.27824,            0.060143,           0.0089593,            0.002016,           0.0068122,           0.0068122,           0.0068122
                 163,            0.041177,            0.009285,           0.0011067,             0.75169,             0.62733,             0.64818,             0.28772,             0.05946,           0.0087536,           0.0018679,           0.0067924,           0.0067924,           0.0067924
                 164,            0.041635,           0.0087408,           0.0013826,             0.75009,             0.59029,             0.64116,             0.29604,             0.05907,            0.008797,           0.0017058,           0.0067726,           0.0067726,           0.0067726
                 165,            0.038343,           0.0085366,           0.0011869,              0.7379,             0.58353,             0.63413,             0.32247,            0.059277,            0.008872,           0.0024505,           0.0067528,           0.0067528,           0.0067528
                 166,            0.038974,           0.0095238,           0.0012416,             0.67792,             0.59957,             0.61766,             0.30138,            0.059446,           0.0089252,           0.0039109,            0.006733,            0.006733,            0.006733
                 167,            0.042056,           0.0086838,           0.0011768,              0.8167,              0.5485,             0.60673,             0.29215,            0.058097,           0.0089588,           0.0047708,           0.0067132,           0.0067132,           0.0067132
                 168,            0.038891,           0.0084673,           0.0008772,              0.8583,             0.55227,             0.61678,             0.31264,            0.059309,           0.0088544,           0.0039792,           0.0066934,           0.0066934,           0.0066934
                 169,            0.041667,           0.0084561,          0.00083746,             0.67899,              0.5738,              0.6128,             0.30713,            0.059326,           0.0089149,           0.0036623,           0.0066736,           0.0066736,           0.0066736
                 170,             0.04168,           0.0086278,          0.00076057,             0.76093,             0.53958,             0.61172,             0.29363,            0.060512,           0.0088905,           0.0034191,           0.0066538,           0.0066538,           0.0066538
                 171,            0.042942,           0.0095002,          0.00079671,             0.74234,             0.60506,              0.6348,             0.30087,            0.060343,           0.0087847,           0.0031972,            0.006634,            0.006634,            0.006634
                 172,            0.042341,           0.0084643,           0.0006257,             0.67234,             0.59534,             0.60761,             0.26976,            0.061374,            0.009094,           0.0028346,           0.0066142,           0.0066142,           0.0066142
                 173,            0.038712,           0.0089555,          0.00095181,              0.7186,             0.59433,             0.61193,             0.29219,            0.062676,           0.0091094,           0.0026905,           0.0065944,           0.0065944,           0.0065944
                 174,            0.041897,           0.0089565,          0.00099745,             0.62033,             0.62533,             0.61643,             0.30345,            0.059575,           0.0088214,           0.0027584,           0.0065746,           0.0065746,           0.0065746
                 175,            0.042035,           0.0088745,          0.00094352,             0.66432,             0.56042,             0.60153,             0.29371,            0.057701,           0.0088173,           0.0030211,           0.0065548,           0.0065548,           0.0065548
                 176,            0.037855,           0.0084368,           0.0011171,             0.63807,             0.59444,              0.6034,              0.3127,            0.060027,           0.0084918,           0.0030832,            0.006535,            0.006535,            0.006535
                 177,            0.039887,           0.0083137,           0.0011652,             0.70013,             0.57945,             0.61662,             0.29129,            0.058344,           0.0086527,           0.0026387,           0.0065152,           0.0065152,           0.0065152
                 178,            0.039929,            0.008503,           0.0011974,             0.71325,             0.59335,             0.61402,             0.27861,             0.05871,           0.0087283,           0.0020377,           0.0064954,           0.0064954,           0.0064954
                 179,             0.03838,           0.0083142,          0.00090892,             0.68458,             0.59831,             0.59471,             0.28707,            0.058802,           0.0088192,           0.0021695,           0.0064756,           0.0064756,           0.0064756
                 180,            0.040929,           0.0088339,          0.00078164,             0.75977,             0.55209,             0.59248,             0.28737,            0.059235,           0.0089401,           0.0022853,           0.0064558,           0.0064558,           0.0064558
                 181,            0.039843,            0.008615,          0.00067663,             0.63003,             0.57721,             0.56526,              0.2689,            0.061054,           0.0091034,           0.0030032,            0.006436,            0.006436,            0.006436
                 182,            0.040651,           0.0083565,            0.000649,             0.72033,             0.58048,             0.60713,             0.30041,            0.059224,           0.0089134,           0.0025404,           0.0064162,           0.0064162,           0.0064162
                 183,            0.037503,           0.0082194,           0.0010362,             0.75322,             0.53876,             0.59687,             0.28317,            0.060442,           0.0091084,           0.0023188,           0.0063964,           0.0063964,           0.0063964
                 184,            0.039296,           0.0085901,          0.00071937,             0.68453,             0.57494,             0.56526,             0.28676,            0.059753,            0.009264,            0.003085,           0.0063766,           0.0063766,           0.0063766
                 185,            0.037606,           0.0086437,          0.00063369,             0.74419,             0.50682,             0.54844,             0.26778,            0.060094,           0.0094148,           0.0035801,           0.0063568,           0.0063568,           0.0063568
                 186,            0.037466,           0.0089352,          0.00073555,             0.88087,             0.47156,              0.5722,             0.26741,            0.060281,           0.0092537,           0.0032202,            0.006337,            0.006337,            0.006337
                 187,            0.037705,           0.0091072,          0.00074955,             0.80016,             0.53831,             0.59691,             0.29676,            0.058694,            0.009222,           0.0032097,           0.0063172,           0.0063172,           0.0063172
                 188,            0.039624,           0.0083676,          0.00081632,             0.85352,             0.52039,             0.60145,             0.29728,            0.059856,           0.0092664,            0.002508,           0.0062974,           0.0062974,           0.0062974
                 189,            0.037992,           0.0081555,           0.0006012,             0.81152,             0.51084,             0.58775,             0.29855,            0.060298,           0.0091486,           0.0022661,           0.0062776,           0.0062776,           0.0062776
                 190,            0.036081,           0.0080175,          0.00054034,             0.77711,             0.56155,             0.61622,             0.29697,            0.060084,           0.0089599,           0.0019649,           0.0062578,           0.0062578,           0.0062578
                 191,            0.036298,           0.0089669,          0.00078072,             0.85981,             0.50958,             0.60396,             0.30839,            0.058543,           0.0091906,            0.001909,            0.006238,            0.006238,            0.006238
                 192,            0.036863,           0.0081887,          0.00070637,             0.76142,             0.56446,             0.60718,             0.30919,            0.057671,           0.0088177,           0.0026964,           0.0062182,           0.0062182,           0.0062182
                 193,            0.037501,           0.0078485,          0.00058026,             0.80122,             0.57083,             0.62271,             0.32157,            0.059016,           0.0085948,           0.0027068,           0.0061984,           0.0061984,           0.0061984
                 194,            0.037986,           0.0084717,          0.00063608,               0.767,             0.60209,             0.63441,             0.31096,            0.057829,           0.0087562,            0.002156,           0.0061786,           0.0061786,           0.0061786
                 195,            0.039096,           0.0087424,           0.0008979,             0.83756,             0.56138,             0.63329,             0.31958,            0.056712,           0.0088074,           0.0020295,           0.0061588,           0.0061588,           0.0061588
                 196,            0.039551,           0.0078101,          0.00066176,             0.72594,             0.60405,             0.63794,             0.30799,            0.057386,           0.0087112,            0.003315,            0.006139,            0.006139,            0.006139
                 197,            0.037783,           0.0082909,          0.00085329,             0.78806,             0.49985,             0.60267,             0.28529,            0.057949,           0.0089844,           0.0041743,           0.0061192,           0.0061192,           0.0061192
                 198,            0.038386,           0.0083349,           0.0007175,             0.75762,             0.49606,             0.56996,             0.26933,            0.058601,           0.0091879,           0.0040577,           0.0060994,           0.0060994,           0.0060994
                 199,             0.03694,           0.0082453,          0.00089639,             0.65279,              0.5572,             0.59795,             0.27354,            0.055975,           0.0089362,            0.002592,           0.0060796,           0.0060796,           0.0060796
                 200,            0.037228,           0.0083908,          0.00086725,             0.71285,              0.5848,             0.58855,             0.25823,            0.057686,           0.0092101,            0.002512,           0.0060598,           0.0060598,           0.0060598
                 201,            0.037065,           0.0082412,           0.0007855,             0.74213,             0.55903,             0.58946,             0.25024,            0.057762,           0.0093387,           0.0031172,             0.00604,             0.00604,             0.00604
                 202,            0.035231,           0.0079549,          0.00053215,              0.7496,              0.5541,             0.59478,             0.27568,            0.056949,           0.0090647,           0.0034359,           0.0060202,           0.0060202,           0.0060202
                 203,            0.036765,           0.0078368,          0.00078844,             0.70155,             0.57123,              0.6083,             0.29918,            0.055584,           0.0091809,            0.003462,           0.0060004,           0.0060004,           0.0060004
                 204,             0.03712,           0.0081151,          0.00062779,             0.75811,              0.5548,             0.58448,             0.29705,            0.057903,           0.0089786,           0.0041263,           0.0059806,           0.0059806,           0.0059806
                 205,            0.036533,           0.0076236,           0.0006619,             0.87874,             0.53585,             0.61548,             0.29755,            0.056654,           0.0087267,           0.0046521,           0.0059608,           0.0059608,           0.0059608
                 206,            0.036235,           0.0081834,           0.0005251,             0.78717,             0.51381,             0.58515,              0.2638,             0.05614,           0.0087602,           0.0041732,            0.005941,            0.005941,            0.005941
                 207,            0.039198,           0.0082081,          0.00075526,             0.71299,             0.60101,             0.62022,              0.2836,            0.056342,           0.0087788,           0.0033595,           0.0059212,           0.0059212,           0.0059212
                 208,            0.033774,           0.0082588,          0.00051871,             0.76431,             0.60633,             0.63498,             0.29215,            0.057406,           0.0088369,           0.0029859,           0.0059014,           0.0059014,           0.0059014
                 209,            0.037402,           0.0072212,          0.00070583,             0.71944,             0.56415,             0.60822,             0.28213,            0.057525,           0.0091096,           0.0027389,           0.0058816,           0.0058816,           0.0058816
                 210,            0.034362,           0.0075079,          0.00066366,             0.69998,             0.59317,              0.6238,             0.29917,            0.056825,           0.0091423,           0.0028319,           0.0058618,           0.0058618,           0.0058618
                 211,            0.035672,           0.0082854,          0.00093433,              0.7957,             0.57174,             0.63358,             0.31215,            0.056522,           0.0088258,           0.0026492,            0.005842,            0.005842,            0.005842
                 212,            0.038011,           0.0083162,           0.0009291,             0.71152,             0.58626,             0.62616,             0.29144,            0.058022,            0.008624,           0.0023345,           0.0058222,           0.0058222,           0.0058222
                 213,            0.035878,           0.0081875,           0.0005775,             0.76338,             0.57633,             0.62446,             0.29592,            0.059136,           0.0087254,           0.0021575,           0.0058024,           0.0058024,           0.0058024
                 214,            0.037382,           0.0079858,          0.00084683,             0.78325,             0.56111,             0.62257,             0.27943,            0.059339,           0.0087449,           0.0021366,           0.0057826,           0.0057826,           0.0057826
                 215,            0.036278,           0.0086526,           0.0006541,             0.79943,             0.57633,              0.6302,             0.29735,            0.057359,           0.0087489,           0.0023557,           0.0057628,           0.0057628,           0.0057628
                 216,            0.035612,           0.0077014,           0.0005843,             0.85121,             0.55742,             0.62972,             0.30335,            0.058075,           0.0088396,           0.0021546,            0.005743,            0.005743,            0.005743
                 217,            0.037483,           0.0076922,          0.00059541,              0.8387,             0.54039,             0.63023,             0.30892,            0.055607,           0.0088656,           0.0020433,           0.0057232,           0.0057232,           0.0057232
                 218,            0.035482,           0.0080484,          0.00053354,             0.77264,             0.57885,             0.64157,             0.30566,             0.05552,           0.0088103,           0.0021966,           0.0057034,           0.0057034,           0.0057034
                 219,            0.036488,           0.0080039,          0.00046395,             0.73143,             0.60083,             0.63446,             0.30067,            0.058628,           0.0086419,           0.0020934,           0.0056836,           0.0056836,           0.0056836
                 220,            0.038893,           0.0082632,          0.00060208,             0.75978,             0.58441,              0.6347,             0.31623,            0.057116,           0.0086641,           0.0021569,           0.0056638,           0.0056638,           0.0056638
                 221,            0.035317,           0.0081021,          0.00071646,             0.76527,             0.62759,             0.66695,             0.33378,            0.057362,           0.0086641,           0.0023977,            0.005644,            0.005644,            0.005644
                 222,            0.034755,           0.0082498,          0.00058904,             0.79636,             0.61932,             0.65604,             0.32943,            0.057143,           0.0087234,           0.0026225,           0.0056242,           0.0056242,           0.0056242
                 223,            0.034737,           0.0079544,          0.00052783,             0.76854,             0.60871,             0.65104,             0.30893,             0.05728,           0.0089179,           0.0024985,           0.0056044,           0.0056044,           0.0056044
                 224,            0.034765,           0.0078541,          0.00075517,             0.73232,             0.59155,             0.63054,             0.29013,            0.057008,           0.0089716,           0.0024674,           0.0055846,           0.0055846,           0.0055846
                 225,            0.034723,           0.0074932,          0.00089294,             0.73963,             0.60402,             0.63995,             0.31319,            0.057141,           0.0090046,           0.0022376,           0.0055648,           0.0055648,           0.0055648
                 226,            0.037051,           0.0077098,          0.00069561,             0.68209,             0.61786,             0.63005,             0.30471,            0.057676,           0.0093332,           0.0024173,            0.005545,            0.005545,            0.005545
                 227,            0.035995,           0.0076468,          0.00081622,             0.74819,             0.59191,             0.64055,             0.30621,              0.0569,           0.0095351,            0.002416,           0.0055252,           0.0055252,           0.0055252
                 228,            0.033969,           0.0083136,          0.00056512,              0.7759,             0.56484,             0.62292,              0.3106,            0.056096,           0.0094904,            0.002888,           0.0055054,           0.0055054,           0.0055054
                 229,            0.033169,           0.0078201,          0.00084923,             0.74727,             0.58606,             0.62214,             0.31166,            0.057295,           0.0093091,           0.0031712,           0.0054856,           0.0054856,           0.0054856
                 230,            0.035482,           0.0082665,          0.00093772,             0.70428,             0.59704,             0.63814,             0.30723,            0.058074,           0.0091309,           0.0027384,           0.0054658,           0.0054658,           0.0054658
                 231,            0.035876,           0.0076679,          0.00076285,             0.79949,             0.58177,             0.65099,             0.31259,            0.058079,            0.008942,           0.0019977,            0.005446,            0.005446,            0.005446
                 232,            0.033916,           0.0077673,          0.00064144,             0.82801,             0.57885,             0.64818,             0.32241,            0.057887,             0.00871,           0.0024531,           0.0054262,           0.0054262,           0.0054262
                 233,            0.035679,            0.007517,          0.00070646,              0.7992,             0.56314,             0.64023,             0.30445,            0.057556,           0.0088106,           0.0038198,           0.0054064,           0.0054064,           0.0054064
                 234,            0.034274,           0.0083474,          0.00089433,             0.71935,             0.55309,             0.60118,             0.29389,            0.058473,           0.0087946,           0.0047238,           0.0053866,           0.0053866,           0.0053866
                 235,            0.040249,           0.0072762,          0.00083483,             0.71796,             0.52722,             0.58742,             0.27223,            0.060152,           0.0089837,           0.0042897,           0.0053668,           0.0053668,           0.0053668
                 236,            0.035486,           0.0082091,          0.00084442,             0.74563,             0.59901,             0.61159,              0.2835,            0.058057,             0.00892,            0.003088,            0.005347,            0.005347,            0.005347
                 237,            0.034766,           0.0078149,          0.00055633,             0.72379,             0.55985,             0.58606,             0.28583,            0.056817,           0.0092916,           0.0029381,           0.0053272,           0.0053272,           0.0053272
                 238,            0.036496,           0.0076405,          0.00076695,             0.74665,             0.56968,             0.59313,             0.28295,            0.057045,           0.0093782,           0.0028846,           0.0053074,           0.0053074,           0.0053074
                 239,            0.034596,            0.007724,          0.00060607,             0.71667,             0.58062,             0.59282,             0.28588,            0.057937,           0.0092781,           0.0033851,           0.0052876,           0.0052876,           0.0052876
                 240,            0.034562,           0.0076787,           0.0006003,             0.72336,             0.57007,             0.59715,             0.28465,             0.05901,           0.0095204,           0.0043584,           0.0052678,           0.0052678,           0.0052678
                 241,            0.034009,           0.0076564,          0.00070869,             0.72013,             0.49676,             0.57074,             0.27009,            0.058641,           0.0097417,           0.0057204,            0.005248,            0.005248,            0.005248
                 242,            0.033664,           0.0075051,          0.00040781,             0.63929,             0.57772,             0.59318,             0.29912,            0.057955,           0.0094085,           0.0056093,           0.0052282,           0.0052282,           0.0052282
                 243,            0.036315,            0.008613,          0.00061578,             0.68813,             0.60633,             0.63374,             0.29401,            0.057063,           0.0092091,           0.0036544,           0.0052084,           0.0052084,           0.0052084
                 244,            0.033152,           0.0077603,           0.0005915,             0.72389,             0.59006,             0.64098,              0.2942,            0.058104,           0.0093325,           0.0029152,           0.0051886,           0.0051886,           0.0051886
                 245,            0.035301,           0.0078525,          0.00054359,             0.77084,             0.57083,             0.63551,             0.31023,            0.056457,           0.0093146,           0.0029871,           0.0051688,           0.0051688,           0.0051688
                 246,            0.033093,           0.0072065,          0.00047792,             0.79101,             0.57507,             0.64047,             0.32719,            0.055515,           0.0091455,           0.0032367,            0.005149,            0.005149,            0.005149
                 247,            0.031113,           0.0077989,          0.00052544,             0.83705,             0.55732,             0.63145,             0.32478,            0.056269,           0.0092797,           0.0041156,           0.0051292,           0.0051292,           0.0051292
                 248,            0.036301,           0.0079792,          0.00074335,             0.79663,              0.5738,             0.62768,             0.31762,            0.056213,           0.0092896,           0.0039129,           0.0051094,           0.0051094,           0.0051094
                 249,            0.033954,           0.0077704,          0.00051014,             0.76913,             0.58244,              0.6164,             0.31679,             0.05598,           0.0092396,           0.0034672,           0.0050896,           0.0050896,           0.0050896
                 250,            0.035162,           0.0080785,          0.00064668,             0.69335,             0.60926,             0.61091,             0.29212,             0.05626,           0.0095247,           0.0028318,           0.0050698,           0.0050698,           0.0050698
                 251,            0.035239,           0.0077426,          0.00047004,             0.72975,             0.59555,             0.60768,             0.28652,            0.056146,           0.0097013,           0.0031514,             0.00505,             0.00505,             0.00505
                 252,             0.03217,           0.0075887,           0.0004936,             0.83942,             0.55923,             0.62821,             0.30294,            0.057057,           0.0095913,           0.0038056,           0.0050302,           0.0050302,           0.0050302
                 253,            0.034455,           0.0077407,          0.00063443,             0.73372,             0.57015,             0.62253,             0.29329,            0.060353,           0.0094767,           0.0050056,           0.0050104,           0.0050104,           0.0050104
                 254,            0.033649,           0.0076802,           0.0004677,             0.71833,             0.58353,             0.61436,             0.29754,            0.057861,           0.0092979,           0.0053035,           0.0049906,           0.0049906,           0.0049906
                 255,            0.033999,            0.007499,          0.00056803,             0.74969,             0.61198,             0.63379,             0.30254,            0.058371,           0.0091504,           0.0044933,           0.0049708,           0.0049708,           0.0049708
                 256,            0.034954,           0.0074405,          0.00073268,             0.78197,             0.58577,             0.63377,             0.31447,             0.05759,           0.0090428,           0.0049985,            0.004951,            0.004951,            0.004951
                 257,            0.034718,           0.0073537,          0.00047537,             0.65672,             0.61732,             0.62478,             0.31275,            0.057337,           0.0090684,           0.0056228,           0.0049312,           0.0049312,           0.0049312
                 258,            0.031502,           0.0074788,           0.0006072,             0.71968,             0.56155,             0.61455,              0.3012,            0.057201,           0.0091792,           0.0040203,           0.0049114,           0.0049114,           0.0049114
                 259,            0.032995,           0.0079044,          0.00073867,             0.72568,             0.53958,             0.60759,             0.31851,             0.05527,           0.0092606,           0.0026588,           0.0048916,           0.0048916,           0.0048916
                 260,            0.032039,           0.0076899,          0.00039827,             0.76872,             0.53391,             0.61493,              0.2937,            0.055923,           0.0096094,           0.0026409,           0.0048718,           0.0048718,           0.0048718
                 261,            0.032625,           0.0073459,          0.00067555,             0.72506,             0.58012,              0.6279,             0.30116,            0.056182,           0.0096807,           0.0025988,            0.004852,            0.004852,            0.004852
                 262,            0.033486,           0.0077934,           0.0005621,             0.76106,             0.56086,             0.62849,             0.30314,            0.056398,           0.0096465,           0.0030122,           0.0048322,           0.0048322,           0.0048322
                 263,            0.032651,           0.0077685,          0.00076078,              0.7719,             0.60026,              0.6396,             0.31152,            0.056377,           0.0093532,           0.0029248,           0.0048124,           0.0048124,           0.0048124
                 264,            0.033189,           0.0071111,          0.00048914,             0.80729,             0.57336,             0.63998,             0.30728,            0.058758,            0.009386,           0.0025191,           0.0047926,           0.0047926,           0.0047926
                 265,            0.035538,           0.0073855,          0.00036308,             0.81154,             0.58056,             0.61623,             0.29359,            0.058606,           0.0095218,           0.0025826,           0.0047728,           0.0047728,           0.0047728
                 266,            0.035134,           0.0083185,          0.00043434,             0.83724,              0.5738,             0.62814,              0.3299,            0.056897,           0.0092795,           0.0024147,            0.004753,            0.004753,            0.004753
                 267,             0.03518,           0.0073946,          0.00054041,             0.77498,             0.57744,             0.62713,             0.33189,            0.056328,            0.009209,           0.0025963,           0.0047332,           0.0047332,           0.0047332
                 268,            0.032716,           0.0074716,          0.00046034,             0.75555,             0.58479,             0.61227,             0.32284,            0.056817,           0.0093191,           0.0031815,           0.0047134,           0.0047134,           0.0047134
                 269,             0.03309,           0.0080568,          0.00062056,             0.74453,             0.57462,             0.61809,             0.30968,            0.056961,           0.0091523,           0.0035169,           0.0046936,           0.0046936,           0.0046936
                 270,            0.033837,           0.0071499,          0.00059516,             0.72671,             0.61493,             0.62651,             0.30339,            0.055498,           0.0089535,           0.0031309,           0.0046738,           0.0046738,           0.0046738
                 271,            0.032576,            0.007052,            0.000346,             0.83241,             0.56155,             0.62397,             0.30158,            0.054232,           0.0092033,           0.0026722,            0.004654,            0.004654,            0.004654
                 272,            0.031995,           0.0072252,          0.00049992,             0.85571,             0.56155,             0.62276,             0.28501,            0.054507,           0.0093075,           0.0024159,           0.0046342,           0.0046342,           0.0046342
                 273,            0.033174,           0.0077866,          0.00041773,             0.75994,             0.60126,             0.61739,             0.29547,            0.054314,            0.009297,           0.0027773,           0.0046144,           0.0046144,           0.0046144
                 274,            0.034109,            0.007682,          0.00066459,             0.79986,             0.57544,             0.62477,             0.29034,            0.054578,           0.0093371,           0.0042156,           0.0045946,           0.0045946,           0.0045946
                 275,            0.034104,           0.0078367,          0.00046603,             0.80524,             0.55309,               0.628,             0.30295,            0.055272,           0.0094505,           0.0043608,           0.0045748,           0.0045748,           0.0045748
                 276,            0.031717,            0.007814,          0.00053648,             0.69479,             0.61385,             0.64061,             0.31311,            0.053502,            0.009529,           0.0038704,            0.004555,            0.004555,            0.004555
                 277,            0.033626,           0.0072445,          0.00061785,             0.69658,             0.64182,             0.64316,             0.31656,            0.054281,             0.00929,           0.0039539,           0.0045352,           0.0045352,           0.0045352
                 278,            0.032179,           0.0073969,          0.00046168,              0.8022,             0.56477,              0.6385,             0.30838,            0.055842,           0.0091787,           0.0040278,           0.0045154,           0.0045154,           0.0045154
                 279,            0.031932,           0.0071091,          0.00087953,             0.70444,             0.59385,             0.61906,              0.3187,            0.056951,           0.0089409,           0.0040554,           0.0044956,           0.0044956,           0.0044956
                 280,            0.030892,           0.0075299,           0.0006397,             0.70556,             0.60083,             0.63993,             0.31747,            0.056184,           0.0089598,           0.0047014,           0.0044758,           0.0044758,           0.0044758
                 281,            0.031227,           0.0068778,          0.00062087,             0.80972,             0.53831,             0.62817,             0.31245,            0.056519,           0.0092045,           0.0049496,            0.004456,            0.004456,            0.004456
                 282,            0.031786,           0.0076782,          0.00063742,             0.79469,             0.55183,             0.62345,             0.30686,            0.056726,           0.0095169,           0.0051758,           0.0044362,           0.0044362,           0.0044362
                 283,            0.032398,           0.0079209,          0.00059968,             0.88607,             0.53156,             0.62872,             0.29865,             0.05743,           0.0096566,           0.0047592,           0.0044164,           0.0044164,           0.0044164
                 284,            0.031037,           0.0068367,           0.0006191,              0.8139,             0.55907,             0.62948,             0.30785,            0.057523,            0.009513,           0.0046157,           0.0043966,           0.0043966,           0.0043966
                 285,            0.030244,           0.0073518,          0.00049699,             0.77183,             0.59029,             0.64065,             0.30102,            0.057566,           0.0094922,           0.0051279,           0.0043768,           0.0043768,           0.0043768
                 286,            0.032964,           0.0072425,          0.00049003,             0.79992,             0.58969,              0.6403,             0.30669,            0.057502,           0.0094721,           0.0057697,            0.004357,            0.004357,            0.004357
                 287,            0.032358,           0.0072719,          0.00033687,             0.80935,             0.57748,             0.63774,             0.30664,             0.05746,           0.0092574,           0.0041817,           0.0043372,           0.0043372,           0.0043372
                 288,            0.030087,           0.0070515,          0.00036592,             0.77853,             0.58732,             0.62541,             0.30985,            0.056314,           0.0093118,           0.0031229,           0.0043174,           0.0043174,           0.0043174
                 289,            0.032181,           0.0071888,          0.00043571,             0.70802,             0.59649,             0.61565,             0.30013,               0.055,           0.0096351,           0.0026274,           0.0042976,           0.0042976,           0.0042976
                 290,            0.030782,           0.0072751,          0.00065811,              0.7495,             0.59149,             0.61985,             0.31442,            0.055554,           0.0096265,           0.0027718,           0.0042778,           0.0042778,           0.0042778
                 291,            0.032552,           0.0071329,          0.00090105,              0.7701,             0.55662,             0.62849,             0.32351,            0.054546,           0.0096014,            0.004115,            0.004258,            0.004258,            0.004258
                 292,            0.031675,           0.0075179,          0.00049992,             0.73268,             0.56831,              0.6136,             0.31307,            0.056176,           0.0097502,           0.0044227,           0.0042382,           0.0042382,           0.0042382
                 293,            0.031931,           0.0065688,          0.00038414,             0.76123,              0.5493,             0.60593,             0.31076,            0.056647,           0.0099481,           0.0047801,           0.0042184,           0.0042184,           0.0042184
                 294,            0.031373,            0.006996,          0.00041362,             0.82078,             0.55087,             0.61832,             0.29319,            0.057354,            0.010031,            0.005132,           0.0041986,           0.0041986,           0.0041986
                 295,            0.029337,           0.0074068,          0.00047389,             0.80067,             0.54768,             0.60271,             0.28834,            0.057207,           0.0099517,           0.0044714,           0.0041788,           0.0041788,           0.0041788
                 296,            0.027095,           0.0069657,          0.00041672,             0.75989,             0.56155,             0.59255,              0.2846,            0.056014,           0.0099124,           0.0041422,            0.004159,            0.004159,            0.004159
                 297,            0.032298,           0.0072925,          0.00046021,             0.71911,             0.58606,             0.59864,             0.29028,            0.055264,           0.0098947,           0.0042231,           0.0041392,           0.0041392,           0.0041392
                 298,            0.030083,           0.0070605,          0.00047126,             0.69937,             0.54689,             0.59422,             0.28922,             0.05514,           0.0097777,           0.0043145,           0.0041194,           0.0041194,           0.0041194
                 299,            0.030055,           0.0070967,           0.0004322,             0.70105,             0.54909,             0.61247,             0.29115,             0.05552,           0.0095155,           0.0049417,           0.0040996,           0.0040996,           0.0040996
                 300,             0.03078,           0.0076134,          0.00048376,             0.71465,             0.59029,             0.62431,             0.29504,            0.054947,           0.0095046,           0.0051996,           0.0040798,           0.0040798,           0.0040798
                 301,            0.029202,           0.0067544,          0.00056311,             0.69406,             0.59155,             0.62489,             0.30315,            0.054765,           0.0094712,            0.004627,             0.00406,             0.00406,             0.00406
                 302,            0.031918,           0.0070184,          0.00065244,             0.72235,             0.55606,             0.62861,              0.2986,            0.054995,           0.0094447,           0.0048972,           0.0040402,           0.0040402,           0.0040402
                 303,            0.031669,            0.006955,          0.00055408,             0.76935,             0.52992,             0.62254,             0.30024,            0.055433,           0.0093412,           0.0043067,           0.0040204,           0.0040204,           0.0040204
                 304,            0.030424,            0.007157,          0.00042297,             0.66196,             0.54891,             0.58958,             0.27137,            0.055135,           0.0095599,           0.0033205,           0.0040006,           0.0040006,           0.0040006
                 305,            0.030622,           0.0076528,          0.00048694,             0.71167,             0.55688,             0.60337,             0.28546,            0.054662,           0.0094896,           0.0032738,           0.0039808,           0.0039808,           0.0039808
                 306,            0.030431,           0.0074179,          0.00051774,             0.71007,             0.55732,             0.58816,             0.28536,            0.055034,            0.009557,           0.0042091,            0.003961,            0.003961,            0.003961
                 307,            0.031197,           0.0072443,          0.00049155,             0.73106,             0.57507,             0.61367,              0.2999,            0.054392,           0.0092595,           0.0042846,           0.0039412,           0.0039412,           0.0039412
                 308,            0.029011,           0.0064493,          0.00089699,             0.82771,             0.54775,             0.62381,             0.31562,            0.052689,           0.0093385,           0.0049074,           0.0039214,           0.0039214,           0.0039214
                 309,            0.030492,           0.0071441,          0.00042069,             0.79188,              0.5738,             0.62984,             0.32857,            0.052957,           0.0094422,           0.0038639,           0.0039016,           0.0039016,           0.0039016
                 310,            0.031726,           0.0070294,          0.00055677,             0.83782,             0.56705,             0.62831,             0.32243,            0.053144,           0.0095164,           0.0030718,           0.0038818,           0.0038818,           0.0038818
