               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.055887,            0.014597,           0.0025053,             0.39612,             0.46607,             0.38278,             0.15766,            0.063563,            0.013699,            0.010172,             0.00934,             0.00934,             0.00934
                  22,            0.053571,            0.015017,           0.0030505,             0.48525,             0.52228,             0.44023,             0.18523,            0.058733,            0.013426,            0.017919,            0.009307,            0.009307,            0.009307
                  23,            0.054427,            0.014777,           0.0030888,             0.68307,             0.48508,             0.52226,             0.21433,            0.055907,            0.012969,             0.01345,            0.009274,            0.009274,            0.009274
                  24,            0.051053,            0.013805,           0.0024246,             0.60084,             0.49183,                0.47,             0.20394,            0.059664,            0.012555,            0.012693,            0.009241,            0.009241,            0.009241
                  25,            0.055352,             0.01376,           0.0025521,             0.60371,              0.5231,             0.54714,             0.23321,            0.057634,            0.013021,            0.011952,            0.009208,            0.009208,            0.009208
                  26,            0.054297,            0.013437,           0.0020606,             0.61872,             0.48272,             0.51594,             0.23257,            0.056803,            0.013366,             0.01213,            0.009175,            0.009175,            0.009175
                  27,             0.05399,            0.013972,           0.0031271,             0.74248,             0.53378,             0.57159,             0.28346,            0.055583,             0.01325,            0.011214,            0.009142,            0.009142,            0.009142
                  28,            0.049615,            0.013715,           0.0018896,             0.66919,             0.52732,              0.5239,             0.24725,            0.058065,             0.01305,            0.016845,            0.009109,            0.009109,            0.009109
                  29,            0.052489,            0.014117,           0.0023723,             0.69092,             0.47836,             0.52108,             0.22881,            0.059805,            0.013648,            0.010041,            0.009076,            0.009076,            0.009076
                  30,            0.051386,            0.014115,           0.0022545,             0.54577,             0.43822,              0.4518,             0.21047,            0.057775,            0.013172,             0.01672,            0.009043,            0.009043,            0.009043
                  31,            0.049195,              0.0145,            0.001662,             0.60857,             0.54886,             0.53934,             0.26902,            0.054989,            0.012861,            0.014815,             0.00901,             0.00901,             0.00901
                  32,            0.049313,            0.013183,           0.0018911,             0.64269,             0.57875,             0.58959,             0.27128,            0.054384,            0.012965,            0.010414,            0.008977,            0.008977,            0.008977
                  33,            0.046671,            0.013788,           0.0018513,             0.75742,             0.57798,             0.61611,             0.30704,            0.055228,            0.012017,            0.010034,            0.008944,            0.008944,            0.008944
                  34,            0.045074,            0.013241,           0.0015132,             0.76423,             0.60823,             0.64582,             0.30905,            0.051019,            0.011858,            0.010495,            0.008911,            0.008911,            0.008911
                  35,            0.047169,            0.013155,           0.0015146,             0.61587,             0.48849,             0.50972,             0.26354,            0.052649,            0.012342,            0.023982,            0.008878,            0.008878,            0.008878
                  36,            0.049674,            0.011668,           0.0020951,             0.60231,             0.55679,             0.56228,             0.26242,            0.053253,            0.012403,            0.012968,            0.008845,            0.008845,            0.008845
                  37,            0.045453,            0.013563,           0.0016449,             0.80046,             0.51292,             0.61057,             0.28709,             0.05352,             0.01263,            0.007034,            0.008812,            0.008812,            0.008812
                  38,             0.04595,            0.013389,           0.0014032,             0.77043,             0.55186,             0.62329,             0.32051,            0.053021,            0.013186,           0.0073998,            0.008779,            0.008779,            0.008779
                  39,            0.044244,            0.012954,           0.0014263,             0.76326,             0.52437,             0.59671,             0.29372,            0.054289,            0.013633,           0.0097319,            0.008746,            0.008746,            0.008746
                  40,            0.043539,            0.012293,           0.0015986,             0.67294,             0.50364,             0.57315,             0.31278,            0.053001,            0.013278,           0.0097808,            0.008713,            0.008713,            0.008713
                  41,            0.044059,            0.012372,           0.0012712,             0.76504,             0.50067,             0.58595,             0.28403,            0.056232,            0.012815,           0.0091449,             0.00868,             0.00868,             0.00868
                  42,            0.041961,            0.012243,           0.0015918,             0.76076,             0.50637,             0.61033,             0.30711,            0.051679,            0.013215,           0.0094798,            0.008647,            0.008647,            0.008647
                  43,            0.044653,            0.011901,           0.0010341,             0.65472,             0.56525,             0.60087,             0.28437,            0.052994,            0.012632,            0.011152,            0.008614,            0.008614,            0.008614
                  44,            0.045517,            0.012155,           0.0017171,             0.76189,             0.53467,             0.60308,             0.30657,            0.051106,            0.012894,            0.014367,            0.008581,            0.008581,            0.008581
                  45,            0.044431,            0.012438,           0.0012712,             0.74551,             0.56494,             0.60179,             0.29811,            0.049421,             0.01309,            0.011995,            0.008548,            0.008548,            0.008548
                  46,            0.045537,            0.012104,           0.0013306,             0.73486,             0.48589,             0.56896,             0.23559,            0.055835,            0.013721,            0.010146,            0.008515,            0.008515,            0.008515
                  47,            0.046302,            0.012704,           0.0012445,             0.76704,             0.47869,             0.57428,             0.27181,            0.052952,             0.01463,           0.0097221,            0.008482,            0.008482,            0.008482
                  48,            0.041059,             0.01119,            0.002154,             0.71082,             0.48219,             0.57585,             0.27869,            0.051015,            0.013733,            0.011025,            0.008449,            0.008449,            0.008449
                  49,            0.042693,            0.010654,           0.0012078,             0.72902,              0.4804,             0.54741,             0.26537,            0.052648,            0.012624,           0.0096816,            0.008416,            0.008416,            0.008416
                  50,              0.0417,            0.012433,           0.0011831,             0.69026,             0.52335,             0.54999,             0.26352,            0.052698,            0.013031,           0.0098941,            0.008383,            0.008383,            0.008383
                  51,            0.043615,            0.011907,           0.0013657,             0.70435,             0.53022,              0.5857,             0.29903,            0.051635,            0.012126,            0.011265,             0.00835,             0.00835,             0.00835
                  52,            0.044544,            0.012221,           0.0016041,             0.80985,             0.47668,              0.5946,             0.30067,            0.051811,             0.01248,            0.012503,            0.008317,            0.008317,            0.008317
                  53,            0.039551,            0.011422,           0.0010232,             0.77698,             0.53471,             0.60222,             0.29006,            0.050102,            0.012378,            0.010173,            0.008284,            0.008284,            0.008284
                  54,            0.040621,            0.012228,          0.00095773,              0.6471,             0.53902,             0.53004,             0.26249,            0.052157,             0.01376,            0.012718,            0.008251,            0.008251,            0.008251
                  55,            0.044348,            0.011463,           0.0011727,             0.65732,             0.52101,             0.51541,             0.24838,            0.052695,            0.014411,            0.016888,            0.008218,            0.008218,            0.008218
                  56,            0.040439,            0.011038,          0.00096658,             0.69488,             0.49863,             0.56089,             0.26451,            0.051366,            0.013906,            0.012318,            0.008185,            0.008185,            0.008185
                  57,             0.04143,            0.011692,           0.0011544,              0.6669,             0.54114,             0.56761,             0.26958,            0.053691,             0.01374,            0.012072,            0.008152,            0.008152,            0.008152
                  58,            0.038277,             0.01091,           0.0010157,             0.65122,             0.54993,             0.56298,             0.25924,            0.050868,            0.013844,            0.012786,            0.008119,            0.008119,            0.008119
                  59,            0.040939,            0.011374,            0.001487,             0.74851,             0.56408,              0.6311,             0.30696,            0.047218,            0.012774,            0.010605,            0.008086,            0.008086,            0.008086
                  60,            0.037491,            0.010998,          0.00092163,             0.69344,             0.55183,             0.59094,             0.31558,            0.047795,             0.01239,            0.011433,            0.008053,            0.008053,            0.008053
                  61,            0.042783,            0.011768,           0.0019862,             0.74099,             0.55309,             0.58296,             0.28346,            0.052673,            0.013018,            0.010502,             0.00802,             0.00802,             0.00802
                  62,            0.039932,            0.011196,           0.0012652,             0.71775,             0.52927,              0.5818,             0.27585,            0.051667,            0.013143,            0.010356,            0.007987,            0.007987,            0.007987
                  63,            0.039614,            0.011465,           0.0011854,             0.69715,             0.55985,             0.60336,             0.27719,            0.049308,            0.012755,            0.011123,            0.007954,            0.007954,            0.007954
                  64,            0.041451,             0.01001,           0.0010137,             0.79669,             0.54128,             0.58318,             0.28548,            0.050521,            0.012742,            0.012816,            0.007921,            0.007921,            0.007921
                  65,            0.038494,            0.010516,           0.0012476,             0.70376,             0.56933,             0.58066,             0.29483,            0.049801,            0.012713,            0.012735,            0.007888,            0.007888,            0.007888
                  66,            0.038007,             0.01154,           0.0017474,             0.77293,             0.55561,             0.61907,             0.31752,            0.048325,            0.013078,            0.011286,            0.007855,            0.007855,            0.007855
                  67,            0.039505,            0.011158,           0.0015095,             0.79548,             0.53167,             0.59971,             0.32558,            0.048414,            0.013665,            0.011619,            0.007822,            0.007822,            0.007822
                  68,            0.039809,            0.011723,           0.0010703,             0.80921,             0.53418,             0.60138,             0.31253,            0.049041,            0.013781,            0.010616,            0.007789,            0.007789,            0.007789
                  69,            0.038264,            0.010718,           0.0010895,             0.76921,             0.51085,             0.60463,             0.28965,             0.04977,            0.013332,            0.010193,            0.007756,            0.007756,            0.007756
                  70,             0.03813,            0.011227,           0.0011317,             0.70945,              0.5966,             0.64558,             0.31767,            0.048797,            0.012938,           0.0098863,            0.007723,            0.007723,            0.007723
                  71,            0.038509,            0.010586,          0.00085412,             0.81333,             0.57731,              0.6549,             0.34368,            0.048803,            0.012899,            0.010516,             0.00769,             0.00769,             0.00769
                  72,            0.037244,            0.011462,           0.0010991,             0.82556,             0.63669,             0.69214,             0.35867,            0.048581,            0.011971,           0.0089006,            0.007657,            0.007657,            0.007657
                  73,            0.037448,             0.01085,            0.001113,             0.78937,             0.58561,             0.66708,             0.34008,            0.050808,            0.011699,            0.010728,            0.007624,            0.007624,            0.007624
                  74,            0.038567,            0.010007,          0.00088894,             0.72214,              0.6025,             0.64546,             0.29429,            0.050656,             0.01228,            0.011201,            0.007591,            0.007591,            0.007591
                  75,            0.036445,            0.010053,          0.00080715,             0.76159,             0.60165,             0.65396,             0.30969,             0.04878,            0.012342,             0.01014,            0.007558,            0.007558,            0.007558
                  76,            0.037852,            0.011523,          0.00091026,             0.81992,             0.58285,             0.66391,             0.31266,            0.050102,            0.012919,           0.0098994,            0.007525,            0.007525,            0.007525
                  77,            0.036318,            0.011039,           0.0008621,             0.78753,             0.59948,             0.65422,             0.34413,             0.04936,            0.012869,            0.009201,            0.007492,            0.007492,            0.007492
                  78,            0.035448,           0.0099961,          0.00079706,             0.80452,             0.54331,             0.63726,             0.33253,            0.047522,            0.012078,            0.010012,            0.007459,            0.007459,            0.007459
                  79,            0.037867,            0.010371,          0.00098351,             0.85445,             0.58182,             0.66346,              0.3491,             0.04705,            0.012407,           0.0094308,            0.007426,            0.007426,            0.007426
                  80,            0.036543,            0.010866,          0.00087931,             0.75456,              0.6211,             0.67095,             0.34867,            0.047017,            0.012381,            0.008862,            0.007393,            0.007393,            0.007393
                  81,            0.036297,           0.0095825,          0.00064012,             0.78978,             0.62237,             0.67037,             0.34515,            0.049086,            0.012467,            0.009002,             0.00736,             0.00736,             0.00736
                  82,            0.034572,            0.010489,          0.00075857,             0.83529,              0.5966,             0.64785,             0.31385,             0.04856,            0.011955,           0.0090415,            0.007327,            0.007327,            0.007327
                  83,            0.036751,            0.010193,           0.0009218,             0.79419,             0.60506,             0.66189,               0.342,            0.050779,            0.011893,           0.0088184,            0.007294,            0.007294,            0.007294
                  84,            0.035241,            0.010901,           0.0012157,             0.76024,             0.58041,             0.63653,             0.31667,            0.049661,            0.012448,           0.0088589,            0.007261,            0.007261,            0.007261
                  85,             0.03471,           0.0095656,          0.00070447,             0.76096,             0.57486,             0.61271,             0.30557,            0.050018,            0.012961,           0.0089628,            0.007228,            0.007228,            0.007228
                  86,            0.034673,           0.0098691,          0.00090857,             0.76083,             0.57305,             0.63427,             0.31739,            0.049593,            0.012718,            0.009723,            0.007195,            0.007195,            0.007195
                  87,            0.035001,           0.0093844,          0.00071068,             0.81236,             0.61423,             0.66507,             0.34635,            0.046765,              0.0126,           0.0097816,            0.007162,            0.007162,            0.007162
                  88,            0.033395,            0.010377,           0.0008495,             0.89145,             0.58687,             0.66716,              0.3572,            0.047426,            0.012664,           0.0087024,            0.007129,            0.007129,            0.007129
                  89,            0.034471,           0.0097963,          0.00080659,             0.83266,             0.59117,              0.6721,             0.35612,            0.048815,            0.012187,           0.0086975,            0.007096,            0.007096,            0.007096
                  90,            0.033302,           0.0095767,          0.00095429,             0.86769,             0.57995,             0.67646,             0.34055,            0.048656,            0.011958,           0.0086436,            0.007063,            0.007063,            0.007063
                  91,            0.034298,           0.0099974,          0.00074753,             0.77509,             0.59786,             0.66163,             0.32641,            0.048067,            0.012407,           0.0080362,             0.00703,             0.00703,             0.00703
                  92,            0.031917,           0.0089424,           0.0010406,             0.77692,             0.62912,             0.67072,             0.34165,            0.047481,            0.012377,           0.0079745,            0.006997,            0.006997,            0.006997
                  93,            0.030694,           0.0097337,            0.001065,             0.80211,             0.60885,             0.66627,             0.32995,            0.050566,             0.01212,           0.0086124,            0.006964,            0.006964,            0.006964
                  94,            0.034646,           0.0096029,          0.00065652,             0.74798,             0.60898,             0.64282,             0.34694,            0.047457,            0.012737,           0.0080463,            0.006931,            0.006931,            0.006931
                  95,            0.032752,           0.0092163,          0.00072766,             0.80726,              0.6145,             0.64833,             0.33842,            0.048012,             0.01258,           0.0067579,            0.006898,            0.006898,            0.006898
                  96,            0.034477,           0.0099146,          0.00073529,             0.88767,             0.62179,             0.68815,             0.36689,            0.046923,            0.011821,           0.0072005,            0.006865,            0.006865,            0.006865
                  97,            0.031688,            0.008937,          0.00075004,             0.80955,             0.65786,             0.66785,             0.35839,             0.04706,            0.011488,           0.0077536,            0.006832,            0.006832,            0.006832
                  98,            0.032801,           0.0098437,          0.00069731,             0.78523,             0.61858,             0.66704,             0.35954,            0.047126,            0.011976,           0.0083283,            0.006799,            0.006799,            0.006799
                  99,            0.032243,           0.0092122,          0.00075153,             0.77775,             0.58742,             0.64786,             0.36701,             0.04681,            0.013246,           0.0075475,            0.006766,            0.006766,            0.006766
                 100,            0.034872,            0.009957,          0.00084071,             0.75201,             0.62066,             0.65573,             0.36308,            0.046627,            0.013262,            0.007865,            0.006733,            0.006733,            0.006733
                 101,            0.031616,           0.0087314,          0.00065985,             0.80505,             0.56111,             0.63309,             0.34213,            0.047119,            0.013392,           0.0087164,              0.0067,              0.0067,              0.0067
                 102,            0.031363,           0.0099332,          0.00063569,             0.79546,             0.57498,             0.64009,             0.35425,            0.047321,            0.013363,           0.0089344,            0.006667,            0.006667,            0.006667
                 103,            0.036668,           0.0090202,          0.00064421,             0.78667,             0.53913,             0.62026,              0.3048,            0.048772,             0.01371,           0.0080598,            0.006634,            0.006634,            0.006634
                 104,            0.034398,           0.0093905,          0.00064585,              0.7749,             0.57349,             0.65028,             0.33909,            0.047261,            0.012999,           0.0085561,            0.006601,            0.006601,            0.006601
                 105,            0.031313,           0.0095291,          0.00058341,             0.70486,             0.60114,             0.65663,             0.34025,             0.04802,            0.012713,           0.0093379,            0.006568,            0.006568,            0.006568
                 106,            0.032431,           0.0090718,          0.00077182,             0.78963,             0.54855,             0.65408,             0.32986,            0.048339,            0.012618,           0.0088122,            0.006535,            0.006535,            0.006535
                 107,            0.035876,           0.0088631,          0.00096773,             0.72986,             0.55734,             0.63334,             0.33321,            0.047876,            0.012791,           0.0091711,            0.006502,            0.006502,            0.006502
                 108,            0.029808,           0.0097063,          0.00073904,             0.71661,             0.57614,             0.62369,             0.31584,            0.051598,             0.01294,           0.0092994,            0.006469,            0.006469,            0.006469
                 109,            0.032387,           0.0087324,          0.00073431,              0.7661,             0.56906,             0.64654,             0.34335,            0.048249,            0.013094,           0.0097046,            0.006436,            0.006436,            0.006436
                 110,            0.030602,           0.0095634,          0.00068695,             0.77196,             0.56063,             0.63005,             0.35452,            0.048092,            0.012529,           0.0095568,            0.006403,            0.006403,            0.006403
                 111,            0.033467,            0.009697,           0.0007244,             0.80161,             0.56363,             0.64875,              0.3556,            0.047286,            0.013143,           0.0093462,             0.00637,             0.00637,             0.00637
                 112,            0.030271,           0.0086636,          0.00062776,             0.77014,             0.59477,             0.65578,             0.35563,            0.046176,            0.012192,           0.0093781,            0.006337,            0.006337,            0.006337
                 113,            0.032125,           0.0093474,           0.0014013,             0.84199,             0.56111,             0.66015,             0.35153,            0.048158,            0.011942,           0.0098646,            0.006304,            0.006304,            0.006304
                 114,            0.032421,           0.0089915,          0.00058606,             0.78303,             0.57759,             0.64348,             0.32729,             0.04802,            0.012303,           0.0088517,            0.006271,            0.006271,            0.006271
                 115,            0.033343,           0.0096494,          0.00055222,             0.77429,              0.6338,             0.68211,             0.35464,            0.046413,            0.011888,             0.00916,            0.006238,            0.006238,            0.006238
                 116,            0.031612,           0.0091853,           0.0008001,             0.81402,             0.62787,             0.66458,             0.33195,            0.047899,            0.012259,            0.009581,            0.006205,            0.006205,            0.006205
                 117,            0.030221,           0.0092019,          0.00072258,             0.86244,             0.60972,             0.66193,             0.32608,            0.049768,            0.012888,           0.0086808,            0.006172,            0.006172,            0.006172
                 118,            0.029662,           0.0097711,          0.00078914,             0.81154,             0.62676,             0.66475,             0.34462,            0.048125,             0.01308,           0.0085547,            0.006139,            0.006139,            0.006139
                 119,            0.030834,           0.0090173,          0.00062162,             0.73301,             0.62331,             0.65077,             0.35441,            0.046483,            0.012544,           0.0084352,            0.006106,            0.006106,            0.006106
                 120,            0.032508,           0.0092629,          0.00055146,             0.73369,             0.65407,             0.66828,             0.35197,            0.046751,            0.012104,           0.0085338,            0.006073,            0.006073,            0.006073
                 121,            0.030167,           0.0096055,          0.00054779,             0.89841,             0.54336,             0.67372,             0.35193,            0.046619,            0.011867,           0.0088692,             0.00604,             0.00604,             0.00604
                 122,            0.032712,            0.010021,           0.0004965,             0.78897,             0.57759,             0.65592,              0.3392,            0.048818,            0.012282,           0.0090209,            0.006007,            0.006007,            0.006007
                 123,            0.032493,           0.0094653,          0.00054351,             0.81667,             0.61373,             0.67113,             0.36795,            0.045943,            0.012479,           0.0081684,            0.005974,            0.005974,            0.005974
                 124,            0.031037,           0.0089733,          0.00056596,             0.79945,              0.6062,             0.64051,             0.32992,            0.048749,            0.012451,           0.0083526,            0.005941,            0.005941,            0.005941
                 125,            0.031901,           0.0091488,          0.00060342,             0.76022,             0.62786,             0.67417,             0.36624,            0.046644,            0.013028,           0.0085703,            0.005908,            0.005908,            0.005908
                 126,            0.031383,           0.0094013,          0.00053291,             0.76248,             0.64264,             0.68723,             0.37698,            0.047814,            0.012901,           0.0086915,            0.005875,            0.005875,            0.005875
                 127,            0.030075,           0.0088278,          0.00056755,             0.82104,             0.64382,             0.68935,             0.38133,            0.046977,            0.012573,           0.0081962,            0.005842,            0.005842,            0.005842
                 128,            0.030894,            0.008907,          0.00046982,               0.852,             0.61605,             0.66044,             0.35647,            0.048006,            0.012345,           0.0093204,            0.005809,            0.005809,            0.005809
                 129,            0.028311,           0.0095149,          0.00061407,             0.82549,             0.61858,             0.66209,             0.35572,            0.047203,            0.012243,           0.0090913,            0.005776,            0.005776,            0.005776
                 130,            0.030405,           0.0094422,           0.0005821,             0.83959,             0.61078,             0.67692,             0.37666,            0.046071,            0.012155,           0.0088588,            0.005743,            0.005743,            0.005743
                 131,            0.030097,           0.0088085,          0.00069499,             0.78342,             0.63654,             0.67264,             0.36516,             0.04652,            0.012324,            0.008905,             0.00571,             0.00571,             0.00571
                 132,            0.028017,           0.0096731,          0.00049852,             0.78821,              0.6407,             0.67033,             0.35943,            0.046129,            0.012596,           0.0093369,            0.005677,            0.005677,            0.005677
                 133,            0.030536,           0.0083112,          0.00071201,             0.81078,             0.61048,             0.68025,              0.3617,            0.046569,            0.012858,            0.009033,            0.005644,            0.005644,            0.005644
                 134,            0.027508,             0.00913,          0.00062519,               0.742,             0.59578,             0.65073,             0.36344,            0.045451,             0.01315,            0.010846,            0.005611,            0.005611,            0.005611
                 135,            0.029597,           0.0089497,           0.0005264,             0.88035,             0.56311,             0.67042,             0.36093,            0.045452,            0.012717,            0.010216,            0.005578,            0.005578,            0.005578
                 136,            0.029475,           0.0084078,          0.00056461,             0.80115,             0.60335,              0.6552,             0.35183,            0.046007,            0.013004,            0.010141,            0.005545,            0.005545,            0.005545
                 137,            0.029005,           0.0090077,          0.00045319,             0.81106,             0.61328,             0.66555,             0.37458,            0.045147,            0.013318,           0.0098148,            0.005512,            0.005512,            0.005512
                 138,            0.029145,           0.0090566,          0.00044793,             0.81443,             0.63865,             0.67352,             0.35769,            0.045603,            0.012869,            0.010132,            0.005479,            0.005479,            0.005479
                 139,            0.028377,           0.0080404,          0.00046834,              0.8359,             0.62044,              0.6899,             0.36242,            0.045077,            0.012567,            0.010031,            0.005446,            0.005446,            0.005446
                 140,            0.029146,           0.0083138,          0.00045606,             0.82091,             0.62164,             0.69455,             0.37476,            0.044398,            0.012687,           0.0098645,            0.005413,            0.005413,            0.005413
                 141,            0.027166,            0.008634,          0.00046691,             0.79848,             0.62786,             0.69111,              0.3516,            0.047724,            0.012692,           0.0091811,             0.00538,             0.00538,             0.00538
                 142,            0.028604,           0.0084414,          0.00053998,             0.76619,             0.67686,              0.7037,             0.37196,            0.044702,            0.012122,           0.0086692,            0.005347,            0.005347,            0.005347
                 143,            0.028927,           0.0089495,           0.0006036,             0.75277,             0.59197,             0.64828,             0.34804,            0.046822,            0.012319,           0.0097582,            0.005314,            0.005314,            0.005314
                 144,            0.027005,           0.0090986,          0.00048392,             0.79473,             0.60396,             0.68003,             0.36569,            0.046644,            0.012365,           0.0087454,            0.005281,            0.005281,            0.005281
                 145,            0.027033,           0.0082753,          0.00046191,             0.74714,             0.62318,             0.66985,             0.32994,            0.050618,            0.012471,           0.0087601,            0.005248,            0.005248,            0.005248
                 146,             0.02817,           0.0088177,          0.00057641,              0.8057,             0.60083,             0.67949,             0.35463,            0.047239,            0.012662,           0.0086891,            0.005215,            0.005215,            0.005215
                 147,            0.028729,           0.0083634,          0.00074025,             0.83146,             0.55533,             0.66301,             0.34573,            0.047369,            0.013138,           0.0091059,            0.005182,            0.005182,            0.005182
                 148,            0.026616,           0.0086075,          0.00065858,             0.71412,             0.60087,             0.65641,             0.34829,            0.045988,            0.013365,           0.0096179,            0.005149,            0.005149,            0.005149
                 149,            0.027804,           0.0078383,          0.00057849,             0.73964,             0.61435,             0.66332,             0.34019,            0.045624,            0.013478,            0.010498,            0.005116,            0.005116,            0.005116
                 150,            0.027865,           0.0084525,          0.00047115,             0.70022,             0.61981,             0.64373,             0.33719,            0.046714,            0.013848,            0.011461,            0.005083,            0.005083,            0.005083
                 151,            0.028708,            0.009196,          0.00061522,              0.8732,             0.57558,             0.66601,             0.36958,            0.044232,            0.013127,           0.0098781,             0.00505,             0.00505,             0.00505
                 152,            0.028917,           0.0083366,          0.00058267,             0.82272,             0.57122,             0.65053,             0.36286,             0.04561,            0.013552,            0.010621,            0.005017,            0.005017,            0.005017
                 153,            0.026713,           0.0082666,          0.00055475,             0.80847,              0.5665,             0.65264,             0.36568,            0.046125,            0.014064,           0.0094265,            0.004984,            0.004984,            0.004984
                 154,            0.027694,           0.0088608,          0.00057751,             0.77179,             0.57242,             0.64515,              0.3464,            0.046663,            0.014277,           0.0089167,            0.004951,            0.004951,            0.004951
                 155,            0.026687,           0.0080887,          0.00047798,             0.79912,             0.58056,              0.6416,             0.34291,            0.046173,            0.014405,           0.0098622,            0.004918,            0.004918,            0.004918
                 156,            0.029265,           0.0087825,          0.00036919,             0.86361,             0.54634,              0.6428,             0.34895,             0.04603,            0.014415,           0.0087238,            0.004885,            0.004885,            0.004885
                 157,            0.027336,           0.0078409,          0.00042455,             0.85828,             0.57633,             0.65962,             0.34742,            0.045869,            0.013535,           0.0075545,            0.004852,            0.004852,            0.004852
                 158,            0.026577,           0.0078006,           0.0005188,             0.71903,             0.60382,             0.64137,              0.3349,            0.047032,            0.013869,           0.0081252,            0.004819,            0.004819,            0.004819
                 159,            0.026665,           0.0082897,          0.00047578,             0.85139,             0.55353,             0.63633,             0.33206,            0.047472,            0.014328,           0.0091663,            0.004786,            0.004786,            0.004786
                 160,            0.028856,           0.0087351,          0.00042244,             0.84082,             0.57981,             0.65659,             0.33791,            0.048787,            0.014286,           0.0086291,            0.004753,            0.004753,            0.004753
                 161,            0.026584,           0.0080437,          0.00049504,             0.86582,             0.55524,             0.64488,             0.36587,            0.046796,            0.014267,           0.0095454,             0.00472,             0.00472,             0.00472
                 162,            0.028717,           0.0078289,          0.00040938,             0.87278,             0.55056,             0.64469,             0.36053,            0.047139,            0.013956,           0.0088651,            0.004687,            0.004687,            0.004687
